start;end;shorthand;extended;majmin;majmin_inv
1.26;4.74;"C:min";"C:(b3,5)";"C:min";"C:min"
4.74;5.34;"B:dim7/C";"B:(b3,b5,bb7)/C";"B:min";"B:min/C"
5.34;6.74;"C:min";"C:(b3,5)";"C:min";"C:min"
6.74;7.3;"B:dim7/C";"B:(b3,b5,bb7)/C";"B:min";"B:min/C"
7.3;8.8;"C:min";"C:(b3,5)";"C:min";"C:min"
8.8;9.38;"F:min";"F:(b3,5)";"F:min";"F:min"
9.38;10.3;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
10.3;11.24;"F:min7/G#";"F:(b3,5,b7)/G#";"F:min";"F:min/G#"
11.24;12.3;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
12.3;13.4;"G";"G:(3,5)";"G:maj";"G:maj"
13.4;15.78;"C:min";"C:(b3,5)";"C:min";"C:min"
15.78;17.76;"C:min";"C:(b3,5)";"C:min";"C:min"
17.76;19.84;"D:hdim7/C";"D:(b3,b5,b7)/C";"D:min";"D:min/C"
19.84;20.92;"C:min";"C:(b3,5)";"C:min";"C:min"
20.92;21.42;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
21.42;21.96;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
21.96;24.02;"C:min";"C:(b3,5)";"C:min";"C:min"
24.02;26.04;"C:min";"C:(b3,5)";"C:min";"C:min"
26.04;28.06;"D:hdim7/C";"D:(b3,b5,b7)/C";"D:min";"D:min/C"
28.06;29.16;"C:min";"C:(b3,5)";"C:min";"C:min"
29.16;29.6;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
29.6;30.14;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
30.14;31.14;"C:min";"C:(b3,5)";"C:min";"C:min"
31.14;31.68;"A#/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
31.68;32.26;"A#:7";"A#:(3,b7)";"A#:maj";"A#:maj"
32.26;33.26;"D#";"D#:(3,5)";"D#:maj";"D#:maj"
33.26;33.78;"C:min";"C:(b3,5)";"C:min";"C:min"
33.78;34.32;"F:7/C";"F:(3,5,b7)/C";"F:maj";"F:maj/C"
34.32;35.86;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
35.86;36.42;"D#/G";"D#:(3,5)/G";"D#:maj";"D#:maj/G"
36.42;36.92;"A#:7/F";"A#:(3,5,b7)/F";"A#:maj";"A#:maj/F"
36.92;37.44;"D#/G";"D#:(3,5)/G";"D#:maj";"D#:maj/G"
37.44;38.42;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
