start;end;shorthand;extended;majmin;majmin_inv
0.34;4.06;"G:min";"G:(b3,5)";"G:min";"G:min"
4.06;7.9;"C:min";"C:(b3,5)";"C:min";"C:min"
7.9;11.02;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
11.02;14.52;"G:min";"G:(b3,5)";"G:min";"G:min"
14.52;17.86;"G:min";"G:(b3,5)";"G:min";"G:min"
17.86;19.44;"C:min";"C:(b3,5)";"C:min";"C:min"
19.44;21.68;"G:min";"G:(b3,5)";"G:min";"G:min"
21.68;24.92;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
24.92;28.3;"G:min";"G:(b3,5)";"G:min";"G:min"
28.3;31.58;"A#:maj/D";"A#:(3,#5)/D";"A#:maj";"A#:maj/D"
31.58;36.22;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
36.22;38.94;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
38.94;41.92;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
41.92;44.08;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
44.08;45.94;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
45.94;49;"G:min";"G:(b3,5)";"G:min";"G:min"
49;51.28;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
51.28;52.74;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
52.74;59.04;"G:min";"G:(b3,5)";"G:min";"G:min"
59.04;60.14;"C:min";"C:(b3,5)";"C:min";"C:min"
60.14;62.78;"G:min";"G:(b3,5)";"G:min";"G:min"
62.78;66.54;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
66.54;70.66;"G:min";"G:(b3,5)";"G:min";"G:min"
70.66;74.68;"A#:maj/D";"A#:(3,#5)/D";"A#:maj";"A#:maj/D"
74.68;77.86;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
77.86;81.46;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
81.46;84.58;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
84.58;86.6;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
86.6;88.18;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
88.18;91.44;"G:min";"G:(b3,5)";"G:min";"G:min"
91.44;93.54;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
93.54;95.12;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
95.12;98.14;"G:min";"G:(b3,5)";"G:min";"G:min"
98.14;101.78;"G:(3,5,b9)";"G:(3,5,b9)";"G:maj";"G:maj"
101.78;104.76;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
104.76;108.54;"D:(3,5,b9)/A";"D:(3,5,b9)/A";"D:maj";"D:maj/A"
108.54;112.78;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
112.78;114.94;"G#:maj/D#";"G#:(3,5)/D#";"G#:maj";"G#:maj/D#"
114.94;116.48;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
116.48;120.72;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
120.72;123.62;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
123.62;125.44;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
125.44;126.44;"G:min";"G:(b3,5)";"G:min";"G:min"
126.44;129.14;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
129.14;130.76;"G#:maj/D#";"G#:(3,5)/D#";"G#:maj";"G#:maj/D#"
130.76;132.58;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
132.58;137.1;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
137.1;139.96;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
139.96;144.1;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
144.1;148.06;"G:min";"G:(b3,5)";"G:min";"G:min"
148.06;149.38;"C:min";"C:(b3,5)";"C:min";"C:min"
149.38;151.82;"G:min";"G:(b3,5)";"G:min";"G:min"
151.82;155.22;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
155.22;160.68;"G:min";"G:(b3,5)";"G:min";"G:min"
