start;end;shorthand;extended;majmin;majmin_inv
0.32;2.4;"D:min";"D:(b3,5)";"D:min";"D:min"
2.4;4.02;"D:min7/C";"D:(b3,5,b7)/C";"D:min";"D:min/C"
4.02;5.62;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
5.62;7.32;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
7.32;8.98;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
8.98;10.56;"A:maj";"A:(3,5)";"A:maj";"A:maj"
10.56;12.28;"D:min";"D:(b3,5)";"D:min";"D:min"
12.28;14.18;"A:maj";"A:(3,5)";"A:maj";"A:maj"
14.18;17.34;"D:min";"D:(b3,5)";"D:min";"D:min"
17.34;20.7;"A:maj";"A:(3,5)";"A:maj";"A:maj"
20.7;23.76;"D:min";"D:(b3,5)";"D:min";"D:min"
23.76;27.36;"A:maj";"A:(3,5)";"A:maj";"A:maj"
27.36;34.14;"C#:min/G#";"C#:(b3,5)/G#";"C#:min";"C#:min/G#"
34.14;35.76;"F#:min7";"F#:(b3,5,b7)";"F#:min";"F#:min"
35.76;37.28;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
37.28;40.8;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
40.8;41.52;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
41.52;42.28;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
42.28;43.9;"A:maj";"A:(3,5)";"A:maj";"A:maj"
43.9;47.2;"D:min";"D:(b3,5)";"D:min";"D:min"
47.2;50.6;"A:maj";"A:(3,5)";"A:maj";"A:maj"
50.6;53.46;"D:min";"D:(b3,5)";"D:min";"D:min"
53.46;57.44;"A:maj";"A:(3,5)";"A:maj";"A:maj"
57.44;64.3;"C#:min/G#";"C#:(b3,5)/G#";"C#:min";"C#:min/G#"
64.3;66.18;"F#:min7";"F#:(b3,5,b7)";"F#:min";"F#:min"
66.18;67.56;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
67.56;71;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
71;72.48;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
72.48;73.26;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
73.26;74.12;"A:maj";"A:(3,5)";"A:maj";"A:maj"
74.12;75.28;"D:maj";"D:(3,5)";"D:maj";"D:maj"
75.28;77.28;"E:9/G#";"E:(3,5,b7,9)/G#";"E:maj";"E:maj/G#"
77.28;78.8;"A:maj";"A:(3,5)";"A:maj";"A:maj"
78.8;80.26;"B:7/F#";"B:(3,5,b7)/F#";"B:maj";"B:maj/F#"
80.26;81.84;"E:min";"E:(b3,5)";"E:min";"E:min"
81.84;83.34;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
83.34;85.66;"D:maj";"D:(3,5)";"D:maj";"D:maj"
85.66;86.34;"G:maj";"G:(3,5)";"G:maj";"G:maj"
86.34;87.64;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
87.64;88.64;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
88.64;89.42;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
89.42;90.08;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
90.08;90.9;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
90.9;92.44;"G:maj";"G:(3,5)";"G:maj";"G:maj"
92.44;94.06;"E:min7/G";"E:(b3,5,b7)/G";"E:min";"E:min/G"
94.06;95.68;"E:(3,5,b7,b9)/G#";"E:(3,5,b7,b9)/G#";"E:maj";"E:maj/G#"
95.68;99.08;"A:maj";"A:(3,5)";"A:maj";"A:maj"
99.08;101.56;"D:maj";"D:(3,5)";"D:maj";"D:maj"
101.56;102.44;"E:9/G#";"E:(3,5,b7,9)/G#";"E:maj";"E:maj/G#"
102.44;104.56;"A:maj";"A:(3,5)";"A:maj";"A:maj"
104.56;105.32;"B:7/F#";"B:(3,5,b7)/F#";"B:maj";"B:maj/F#"
105.32;107.16;"E:min";"E:(b3,5)";"E:min";"E:min"
107.16;108.48;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
108.48;110.7;"D:maj";"D:(3,5)";"D:maj";"D:maj"
110.7;111.4;"G:maj";"G:(3,5)";"G:maj";"G:maj"
111.4;112.88;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
112.88;113.6;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
113.6;114.3;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
114.3;115;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
115;115.74;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
115.74;117.52;"G:maj";"G:(3,5)";"G:maj";"G:maj"
117.52;118.86;"E:min7/G";"E:(b3,5,b7)/G";"E:min";"E:min/G"
118.86;120.46;"E:(3,5,b7,b9)/G#";"E:(3,5,b7,b9)/G#";"E:maj";"E:maj/G#"
120.46;122.02;"A:maj";"A:(3,5)";"A:maj";"A:maj"
122.02;123.66;"A:7/G";"A:(3,5,b7)/G";"A:maj";"A:maj/G"
123.66;125.14;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
125.14;127.76;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
127.76;131.18;"A:maj";"A:(3,5)";"A:maj";"A:maj"
