start;end;shorthand;extended;majmin;majmin_inv
0.62;3.1;"A:min";"A:(b3,5)";"A:min";"A:min"
3.1;5.86;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
5.86;8.62;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
8.62;11.5;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
11.5;13.5;"A:maj";"A:(3,5)";"A:maj";"A:maj"
13.5;14.4;"A:min";"A:(b3,5)";"A:min";"A:min"
14.4;19.64;"E:maj";"E:(3,5)";"E:maj";"E:maj"
19.64;21.9;"A:min";"A:(b3,5)";"A:min";"A:min"
21.9;23.28;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
23.28;25.26;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
25.26;28.14;"E:7/A";"E:(3,5,b7)/A";"E:maj";"E:maj/A"
28.14;30.74;"A:min";"A:(b3,5)";"A:min";"A:min"
30.74;33.6;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
33.6;36.1;"A:min";"A:(b3,5)";"A:min";"A:min"
36.1;38.2;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
38.2;38.9;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
38.9;40.46;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
40.46;41.78;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
41.78;44.36;"C:maj";"C:(3,5)";"C:maj";"C:maj"
44.36;47.16;"A:min";"A:(b3,5)";"A:min";"A:min"
47.16;49.8;"A:7/G";"A:(3,5,b7)/G";"A:maj";"A:maj/G"
49.8;52.6;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
52.6;55.52;"G:(3,5,b7,b9)/F";"G:(3,5,b7,b9)/F";"G:maj";"G:maj/F"
55.52;58.38;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
58.38;65.92;"E:(3,5,b7,b9)/D";"E:(3,5,b7,b9)/D";"E:maj";"E:maj/D"
65.92;66.66;"F:(3,5,#6)";"F:(3,5,#6)";"F:maj";"F:maj"
66.66;68.48;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
68.48;69.36;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
69.36;83.1;"F:(3,5,#6)";"F:(3,5,#6)";"F:maj";"F:maj"
83.1;85.04;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
85.04;85.84;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
85.84;90.02;"A:min";"A:(b3,5)";"A:min";"A:min"
90.02;91.36;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
91.36;94.12;"D:maj";"D:(3,5)";"D:maj";"D:maj"
94.12;96.86;"D:min";"D:(b3,5)";"D:min";"D:min"
96.86;98.9;"A:maj";"A:(3,5)";"A:maj";"A:maj"
98.9;99.76;"A:min/A";"A:(b3,5)/A";"A:min";"A:min/A"
99.76;105.02;"E:maj";"E:(3,5)";"E:maj";"E:maj"
105.02;107.38;"A:min";"A:(b3,5)";"A:min";"A:min"
107.38;107.68;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
107.68;110.64;"D:min";"D:(b3,5)";"D:min";"D:min"
110.64;113.24;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
113.24;115.98;"A:min";"A:(b3,5)";"A:min";"A:min"
115.98;118.9;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
118.9;121.3;"A:min";"A:(b3,5)";"A:min";"A:min"
121.3;123.26;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
123.26;124.04;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
124.04;125.88;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
125.88;126.68;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
126.68;129.64;"C:maj";"C:(3,5)";"C:maj";"C:maj"
129.64;132.32;"A:min";"A:(b3,5)";"A:min";"A:min"
132.32;134.92;"A:7/G";"A:(3,5,b7)/G";"A:maj";"A:maj/G"
134.92;137.58;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
137.58;140.38;"G:(3,5,b7,b9)/F";"G:(3,5,b7,b9)/F";"G:maj";"G:maj/F"
140.38;143.52;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
143.52;151.02;"E:(3,5,b7,b9)/D";"E:(3,5,b7,b9)/D";"E:maj";"E:maj/D"
151.02;151.72;"F:(3,5,#6)";"F:(3,5,#6)";"F:maj";"F:maj"
151.72;153.66;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
153.66;154.4;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
154.4;168.22;"F:(3,5,#6)";"F:(3,5,#6)";"F:maj";"F:maj"
168.22;170.22;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
170.22;171.02;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
171.02;173.7;"A:min";"A:(b3,5)";"A:min";"A:min"
173.7;176.36;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
176.36;179;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
179;181.68;"D:min";"D:(b3,5)/A";"D:min";"D:min/A"
181.68;183.64;"A:maj";"A:(3,5)";"A:maj";"A:maj"
183.64;184.46;"A:min";"A:(b3,5)";"A:min";"A:min"
184.46;188.12;"E:maj";"E:(3,5)";"E:maj";"E:maj"
188.12;194.42;"A:min";"A:(b3,5)";"A:min";"A:min"
