start;end;shorthand;extended;majmin;majmin_inv
0.8;7.98;"C:maj";"C:(3,5)";"C:maj";"C:maj"
7.98;8.68;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
8.68;9.28;"C:maj";"C:(3,5)";"C:maj";"C:maj"
9.28;9.92;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
9.92;10.54;"C:maj";"C:(3,5)";"C:maj";"C:maj"
10.54;11.24;"G:maj";"G:(3,5)";"G:maj";"G:maj"
11.24;11.96;"C:maj";"C:(3,5)";"C:maj";"C:maj"
11.96;12.6;"G:maj";"G:(3,5)";"G:maj";"G:maj"
12.6;13.26;"C:maj";"C:(3,5)";"C:maj";"C:maj"
13.26;13.98;"G:maj";"G:(3,5)";"G:maj";"G:maj"
13.98;14.66;"C:maj";"C:(3,5)";"C:maj";"C:maj"
14.66;15.38;"G:maj";"G:(3,5)";"G:maj";"G:maj"
15.38;15.94;"C:maj";"C:(3,5)";"C:maj";"C:maj"
15.94;19;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
19;21.92;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
21.92;23.3;"D:7/A";"D:(3,5,b7)/A";"D:maj";"D:maj/A"
23.3;24.94;"G#:(3,5,#6)";"G#:(3,5,#6)";"G#:maj";"G#:maj"
24.94;28.52;"C:maj";"C:(3,5)";"C:maj";"C:maj"
28.52;29.34;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
29.34;29.84;"D:min/G";"D:(b3,5)/G";"D:min";"D:min/G"
29.84;30.74;"F:maj/G";"F:(3,5)/G";"F:maj";"F:maj/G"
30.74;32.3;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
32.3;37.2;"C:maj";"C:(3,5)";"C:maj";"C:maj"
37.2;41.86;"C:min";"C:(b3,5)";"C:min";"C:min"
41.86;42.16;"F:7/A";"F:(3,5,b7)/A";"F:maj";"F:maj/A"
42.16;43.88;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
43.88;44.56;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
44.56;45.46;"F:(3,b5,b7,b9)/B";"F:(3,b5,b7,b9)/B";"F:maj";"F:maj/B"
45.46;47.36;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
47.36;49;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
49;50.72;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
50.72;52.46;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
52.46;53.98;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
53.98;55.12;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
55.12;55.4;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
55.4;56.9;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
56.9;58.34;"C:maj";"C:(3,5)";"C:maj";"C:maj"
58.34;59.86;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
59.86;61.44;"C:maj";"C:(3,5)";"C:maj";"C:maj"
61.44;62.86;"G:9";"G:(3,5,b7,9)";"G:maj";"G:maj"
62.86;64.3;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
64.3;65.74;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
65.74;67.2;"G:maj";"G:(3,5)";"G:maj";"G:maj"
67.2;74.9;"C:maj";"C:(3,5)";"C:maj";"C:maj"
74.9;75.52;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
75.52;76.16;"C:maj";"C:(3,5)";"C:maj";"C:maj"
76.16;76.74;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
76.74;77.44;"C:maj";"C:(3,5)";"C:maj";"C:maj"
77.44;78.08;"G:maj";"G:(3,5)";"G:maj";"G:maj"
78.08;78.86;"C:maj";"C:(3,5)";"C:maj";"C:maj"
78.86;79.5;"G:maj";"G:(3,5)";"G:maj";"G:maj"
79.5;80.16;"C:maj";"C:(3,5)";"C:maj";"C:maj"
80.16;80.84;"G:maj";"G:(3,5)";"G:maj";"G:maj"
80.84;81.56;"C:maj";"C:(3,5)";"C:maj";"C:maj"
81.56;82.3;"G:maj";"G:(3,5)";"G:maj";"G:maj"
82.3;83.02;"C:maj";"C:(3,5)";"C:maj";"C:maj"
83.02;84.34;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
84.34;88.98;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
88.98;90.7;"D:7/A";"D:(3,5,b7)/A";"D:maj";"D:maj/A"
90.7;91.94;"G#:(3,5,#6)";"G#:(3,5,#6)";"G#:maj";"G#:maj"
91.94;95.6;"C:maj";"C:(3,5)";"C:maj";"C:maj"
95.6;96.4;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
96.4;97.12;"D:min/G";"D:(b3,5)/G";"D:min";"D:min/G"
97.12;97.94;"F:maj/G";"F:(3,5)/G";"F:maj";"F:maj/G"
97.94;99.4;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
99.4;104.5;"C:maj";"C:(3,5)";"C:maj";"C:maj"
104.5;106.58;"C:min";"C:(b3,5)";"C:min";"C:min"
106.58;109.3;"C:min";"C:(b3,5)";"C:min";"C:min"
109.3;109.58;"F:7/A";"F:(3,5,b7)/A";"F:maj";"F:maj/A"
109.58;111.44;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
111.44;112;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
112;112.9;"F:(3,b5,b7,b9)/B";"F:(3,b5,b7,b9)/B";"F:maj";"F:maj/B"
112.9;114.76;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
114.76;116.52;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
116.52;118.32;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
118.32;120.18;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
120.18;121.96;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
121.96;123.38;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
123.38;123.68;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
123.68;125.26;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
125.26;126.8;"C:maj";"C:(3,5)";"C:maj";"C:maj"
126.8;128.44;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
128.44;130;"C:maj";"C:(3,5)";"C:maj";"C:maj"
130;131.6;"G:9";"G:(3,5,b7,9)";"G:maj";"G:maj"
131.6;133.1;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
133.1;134.74;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
134.74;136.42;"G:maj";"G:(3,5)";"G:maj";"G:maj"
136.42;142.72;"C:maj";"C:(3,5)";"C:maj";"C:maj"
