start;end;shorthand;extended;majmin;majmin_inv
1.64;4.3;"D:maj";"D:(3,5)";"D:maj";"D:maj"
4.3;7.94;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
7.94;10.36;"D:maj";"D:(3,5)";"D:maj";"D:maj"
10.36;12.38;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
12.38;12.78;"F#:(3,5,b7,b9)/A#";"F#:(3,5,b7,b9)/A#";"F#:maj";"F#:maj/A#"
12.78;14.84;"B:min";"B:(b3,5)";"B:min";"B:min"
14.84;15.2;"B:(3,5,b7,b9)/A";"B:(3,5,b7,b9)/A";"B:maj";"B:maj/A"
15.2;16.38;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
16.38;18.16;"E:min7";"E:(b3,5,b7)";"E:min";"E:min"
18.16;27.6;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
27.6;34.46;"D:maj";"D:(3,5)";"D:maj";"D:maj"
34.46;37.64;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
37.64;39.8;"D:maj";"D:(3,5)";"D:maj";"D:maj"
39.8;41.06;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
41.06;47.44;"D:maj";"D:(3,5)";"D:maj";"D:maj"
47.44;50.82;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
50.82;54.26;"D:maj";"D:(3,5)";"D:maj";"D:maj"
54.26;56.28;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
56.28;57.48;"A:7/G";"A:(3,5,b7)/G";"A:maj";"A:maj/G"
57.48;61.02;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
61.02;62.78;"G:maj";"G:(3,5)";"G:maj";"G:maj"
62.78;64.58;"D:maj";"D:(3,5)";"D:maj";"D:maj"
64.58;68.7;"A:maj";"A:(3,5)";"A:maj";"A:maj"
68.7;71.04;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
71.04;72.22;"A:7/G";"A:(3,5,b7)/G";"A:maj";"A:maj/G"
72.22;78.8;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
78.8;80.28;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
80.28;85.58;"D:maj";"D:(3,5)";"D:maj";"D:maj"
85.58;88.24;"D:min";"D:(b3,5)";"D:min";"D:min"
88.24;91.8;"A:maj";"A:(3,5)";"A:maj";"A:maj"
91.8;94.24;"D:min";"D:(b3,5)";"D:min";"D:min"
94.24;98.7;"A:maj";"A:(3,5)";"A:maj";"A:maj"
