start;end;shorthand;extended;majmin;majmin_inv
2.6;3.38;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
3.38;3.88;"F:7/C";"F:(3,5,b7)/C";"F:maj";"F:maj/C"
3.88;4.5;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
4.5;5.12;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
5.12;5.72;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
5.72;6.26;"C:hdim7";"C:(b3,b5,b7)";"C:min";"C:min"
6.26;7.62;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
7.62;8.32;"B:maj";"B:(3,5)";"B:maj";"B:maj"
8.32;8.9;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
8.9;10.16;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
10.16;10.7;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
10.7;11.32;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
11.32;11.92;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
11.92;12.6;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
12.6;15.32;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
15.32;16.08;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
16.08;16.72;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
16.72;17.86;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
17.86;18.52;"A#:7/G#";"A#:(3,5,b7)/G#";"A#:maj";"A#:maj/G#"
18.52;19.12;"D#:min/F#";"D#:(b3,5)/F#";"D#:min";"D#:min/F#"
19.12;20.44;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
20.44;21.66;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
21.66;22.88;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
22.88;25.56;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
25.56;26.16;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
26.16;26.82;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
26.82;28;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
28;28.6;"A#:7/G#";"A#:(3,5,b7)/G#";"A#:maj";"A#:maj/G#"
28.6;29.2;"D#:min/F#";"D#:(b3,5)/F#";"D#:min";"D#:min/F#"
29.2;30.52;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
30.52;36.08;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
36.08;36.68;"G#:(3,5,b7,b9)/F#";"G#:(3,5,b7,b9)/F#";"G#:maj";"G#:maj/F#"
36.68;37.28;"C#:maj/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
37.28;37.54;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
37.54;37.84;"F#:min/A";"F#:(b3,5)/A";"F#:min";"F#:min/A"
37.84;38.5;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
38.5;39.16;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
39.16;39.84;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
39.84;40.6;"G#:aug/C";"G#:(3,#5)/C";"G#:maj";"G#:maj/C"
40.6;41.24;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
41.24;41.8;"G#:aug/C";"G#:(3,#5)/C";"G#:maj";"G#:maj/C"
41.8;42.46;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
