start;end;shorthand;extended;majmin;majmin_inv
0.22;2.02;"F:maj";"F:(3,5)";"F:maj";"F:maj"
2.02;4.82;"C:maj";"C:(3,5)";"C:maj";"C:maj"
4.82;5.8;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
5.8;6.98;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
6.98;10.46;"F:maj";"F:(3,5)";"F:maj";"F:maj"
10.46;11.92;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
11.92;15.9;"F:maj";"F:(3,5)";"F:maj";"F:maj"
15.9;17.4;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
17.4;20.82;"F:maj";"F:(3,5)";"F:maj";"F:maj"
20.82;21.92;"F:maj";"F:(3,5)";"F:maj";"F:maj"
21.92;24.54;"C:maj";"C:(3,5)";"C:maj";"C:maj"
24.54;25.72;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
25.72;26.84;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
26.84;31.26;"F:maj";"F:(3,5)";"F:maj";"F:maj"
31.26;33.14;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
33.14;36.34;"F:maj";"F:(3,5)";"F:maj";"F:maj"
36.34;38.08;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
38.08;41.74;"F:maj";"F:(3,5)";"F:maj";"F:maj"
41.74;43.56;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
43.56;45.88;"F:maj";"F:(3,5)";"F:maj";"F:maj"
45.88;47.78;"D:min";"D:(b3,5)";"D:min";"D:min"
47.78;49.94;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
49.94;50.74;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
50.74;51.5;"G:min";"G:(b3,5)";"G:min";"G:min"
51.5;55.84;"D:min";"D:(b3,5)";"D:min";"D:min"
55.84;57.98;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
57.98;61.3;"D:min";"D:(b3,5)";"D:min";"D:min"
61.3;62.92;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
62.92;66.58;"F:maj";"F:(3,5)";"F:maj";"F:maj"
66.58;68.12;"A:maj/C#";"A:(3,5)/C#";"A:maj";"A:maj/C#"
68.12;71.44;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
71.44;72.48;"F:maj";"F:(3,5)";"F:maj";"F:maj"
72.48;74.46;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
74.46;77.8;"F:maj";"F:(3,5)";"F:maj";"F:maj"
77.8;82.76;"F:min";"F:(b3,5)";"F:min";"F:min"
82.76;87.08;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
87.08;91.92;"F:min";"F:(b3,5)";"F:min";"F:min"
91.92;93.34;"C:maj";"C:(3,5)";"C:maj";"C:maj"
93.34;94;"C:min";"C:(b3,5)";"C:min";"C:min"
94;94.66;"D#:7/A#";"D#:(3,5,b7)/A#";"D#:maj";"D#:maj/A#"
94.66;96.14;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
96.14;97.58;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
97.58;99.94;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
99.94;100.86;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
100.86;102.02;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
102.02;106.36;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
106.36;108.2;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
108.2;111.9;"F:min";"F:(b3,5)";"F:min";"F:min"
111.9;114.2;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
114.2;118.8;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
118.8;120.76;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
120.76;125.04;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
125.04;128.78;"C:maj";"C:(3,5)";"C:maj";"C:maj"
128.78;131.36;"F:maj";"F:(3,5)";"F:maj";"F:maj"
131.36;134.28;"C:maj";"C:(3,5)";"C:maj";"C:maj"
134.28;135.54;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
135.54;136.9;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
136.9;142.3;"F:maj";"F:(3,5)";"F:maj";"F:maj"
142.3;144.92;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
144.92;148.9;"D:min";"D:(b3,5)";"D:min";"D:min"
148.9;151.6;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
151.6;157.34;"F:maj";"F:(3,5)";"F:maj";"F:maj"
157.34;158.48;"A:maj/C#";"A:(3,5)/C#";"A:maj";"A:maj/C#"
158.48;162.06;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
162.06;163.06;"F:maj";"F:(3,5)";"F:maj";"F:maj"
163.06;164.78;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
164.78;169.06;"F:maj";"F:(3,5)";"F:maj";"F:maj"
169.06;171.36;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
171.36;173.98;"F:maj";"F:(3,5)";"F:maj";"F:maj"
