start;end;shorthand;extended;majmin;majmin_inv
0.34;3.96;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
3.96;4.36;"E:(3,5,b7,b9)/G#";"E:(3,5,b7,b9)/G#";"E:maj";"E:maj/G#"
4.36;8.58;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
8.58;9.36;"E:(3,5,b7,b9)/G#";"E:(3,5,b7,b9)/G#";"E:maj";"E:maj/G#"
9.36;14.94;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
14.94;15.32;"E:(3,5,b7,b9)/G#";"E:(3,5,b7,b9)/G#";"E:maj";"E:maj/G#"
15.32;16.12;"A:maj";"A:(3,5)";"A:maj";"A:maj"
16.12;16.52;"D:maj";"D:(3,5)";"D:maj";"D:maj"
16.52;16.94;"E:7/B";"E:(3,5,b7)/B";"E:maj";"E:maj/B"
16.94;17.3;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
17.3;18.58;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
18.58;20.72;"D:maj";"D:(3,5)";"D:maj";"D:maj"
20.72;24;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
24;24.38;"E:(3,5,b7,b9)/G#";"E:(3,5,b7,b9)/G#";"E:maj";"E:maj/G#"
24.38;25.2;"A:maj";"A:(3,5)";"A:maj";"A:maj"
25.2;25.58;"D:maj";"D:(3,5)";"D:maj";"D:maj"
25.58;25.94;"A#:dim7/C#";"A#:(b3,b5,bb7)/C#";"A#:min";"A#:min/C#"
25.94;26.34;"B:min";"B:(b3,5)";"B:min";"B:min"
26.34;26.74;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
26.74;27.26;"G:maj";"G:(3,5)";"G:maj";"G:maj"
27.26;27.88;"E:min";"E:(b3,5)";"E:min";"E:min"
27.88;30.08;"C#:7/F";"C#:(3,5,b7)/F";"C#:maj";"C#:maj/F"
30.08;34.36;"F#:(3,5,b7,b9)";"F#:(3,5,b7,b9)";"F#:maj";"F#:maj"
34.36;38.68;"F#:(3,5,b7,b9)";"F#:(3,5,b7,b9)";"F#:maj";"F#:maj"
38.68;40.82;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
40.82;42.88;"F#:(3,5,b7,b9)";"F#:(3,5,b7,b9)";"F#:maj";"F#:maj"
42.88;46.4;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
46.4;47.34;"D:min7";"D:(b3,5,b7)";"D:min";"D:min"
47.34;49.48;"E:(3,b5,b7)/G#";"E:(3,b5,b7)/G#";"E:maj";"E:maj/G#"
49.48;49.8;"A:maj";"A:(3,5)";"A:maj";"A:maj"
49.8;50.1;"E:(3,b5,b7)/A#";"E:(3,b5,b7)/A#";"E:maj";"E:maj/A#"
50.1;50.42;"A:maj";"A:(3,5)";"A:maj";"A:maj"
50.42;50.74;"E:(3,b5,b7)/A#";"E:(3,b5,b7)/A#";"E:maj";"E:maj/A#"
50.74;51.04;"A:maj";"A:(3,5)";"A:maj";"A:maj"
51.04;51.34;"E:(3,b5,b7)/A#";"E:(3,b5,b7)/A#";"E:maj";"E:maj/A#"
51.34;51.78;"A:maj";"A:(3,5)";"A:maj";"A:maj"
51.78;52.08;"E:(3,b5,b7)/A#";"E:(3,b5,b7)/A#";"E:maj";"E:maj/A#"
52.08;52.42;"A:maj";"A:(3,5)";"A:maj";"A:maj"
52.42;52.74;"E:(3,b5,b7)/A#";"E:(3,b5,b7)/A#";"E:maj";"E:maj/A#"
52.74;53.08;"A:maj";"A:(3,5)";"A:maj";"A:maj"
53.08;53.52;"E:(3,b5,b7)/A#";"E:(3,b5,b7)/A#";"E:maj";"E:maj/A#"
53.52;57.34;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
