start;end;shorthand;extended;majmin;majmin_inv
0.26;1.52;"G:min";"G:(b3,5)";"G:min";"G:min"
1.52;2.38;"D:(b9)";"D:(b9)";"D:maj";"D:maj"
2.38;3.26;"G:min";"G:(b3,5)";"G:min";"G:min"
3.26;4.14;"D:(b9)";"D:(b9)";"D:maj";"D:maj"
4.14;4.96;"D:min7";"D:(b3,5,b7)";"D:min";"D:min"
4.96;11.06;"G:min";"G:(b3,5)";"G:min";"G:min"
11.06;12.72;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
12.72;14.96;"G:min";"G:(b3,5)";"G:min";"G:min"
14.96;15.4;"A:7/C#";"A:(3,5,b7)/C#";"A:maj";"A:maj/C#"
15.4;18.46;"D:maj";"D:(3,5)";"D:maj";"D:maj"
18.46;20.2;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
20.2;21.04;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
21.04;21.94;"A:dim/A#";"A:(b3,b5)/A#";"A:min";"A:min/A#"
21.94;23.6;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
23.6;24.46;"G:min7";"G:(b3,5,b7)";"G:min";"G:min"
24.46;25.06;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
25.06;25.36;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
25.36;27.1;"D:min";"D:(b3,5)";"D:min";"D:min"
27.1;28.06;"E:dim/G";"E:(b3,b5)/G";"E:min";"E:min/G"
28.06;28.86;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
28.86;29.84;"E:dim/G";"E:(b3,b5)/G";"E:min";"E:min/G"
29.84;30.76;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
30.76;31.54;"F#:dim/A";"F#:(b3,b5)/A";"F#:min";"F#:min/A"
31.54;32.32;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
32.32;33.26;"F#:dim/A";"F#:(b3,b5)/A";"F#:min";"F#:min/A"
33.26;34.26;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
34.26;35.06;"G:(3,5,b7,b9)/B";"G:(3,5,b7,b9)/B";"G:maj";"G:maj/B"
35.06;35.88;"C:min";"C:(b3,5)";"C:min";"C:min"
35.88;36.82;"C:(3,5,b7,b9)/E";"C:(3,5,b7,b9)/E";"C:maj";"C:maj/E"
36.82;37.78;"F:min";"F:(b3,5)";"F:min";"F:min"
37.78;40.06;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
40.06;40.36;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
40.36;40.92;"C:min";"C:(b3,5)";"C:min";"C:min"
40.92;45.36;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
45.36;46.32;"G:min";"G:(b3,5)";"G:min";"G:min"
46.32;48.02;"D:maj";"D:(3,5)";"D:maj";"D:maj"
48.02;51.76;"G:min";"G:(b3,5)";"G:min";"G:min"
51.76;52.42;"A:7/C#";"A:(3,5,b7)/C#";"A:maj";"A:maj/C#"
52.42;56.06;"D:maj";"D:(3,5)";"D:maj";"D:maj"
56.06;57.92;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
57.92;58.84;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
58.84;59.74;"A#:(3,5,b7,b9)";"A#:(3,5,b7,b9)";"A#:maj";"A#:maj"
59.74;60.68;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
60.68;61.6;"D#:(3,5,#6)";"D#:(3,5,#6)";"D#:maj";"D#:maj"
61.6;62.42;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
62.42;63.24;"C:maj";"C:(3,5)";"C:maj";"C:maj"
63.24;63.84;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
63.84;64.14;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
64.14;64.62;"G:maj";"G:(3,5)";"G:maj";"G:maj"
64.62;66.8;"G:min";"G:(b3,5)";"G:min";"G:min"
66.8;70.36;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
70.36;71.78;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
71.78;73.7;"A:(3,b5,b7)/C#";"A:(3,b5,b7)/C#";"A:maj";"A:maj/C#"
73.7;76.96;"D:maj";"D:(3,5)";"D:maj";"D:maj"
76.96;78.74;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
78.74;79.68;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
79.68;80.62;"A#:(3,5,b7,b9)";"A#:(3,5,b7,b9)";"A#:maj";"A#:maj"
80.62;81.5;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
81.5;82.46;"G:(3,b5,b7,b9)/C#";"G:(3,b5,b7,b9)/C#";"G:maj";"G:maj/C#"
82.46;83.36;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
83.36;84.24;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
84.24;85.16;"F:min";"F:(b3,5)";"F:min";"F:min"
