start;end;shorthand;extended;majmin;majmin_inv
2.62;9.36;"F:min";"F:(b3,5)";"F:min";"F:min"
9.36;10.7;"E:dim7/C#";"E:(b3,b5,bb7)/C#";"E:min";"E:min/C#"
10.7;12.08;"G:(3,b5,b7)/C#";"G:(3,b5,b7)/C#";"G:maj";"G:maj/C#"
12.08;15.16;"C";"C:(3,5)";"C:maj";"C:maj"
15.16;18.38;"F:min";"F:(b3,5)";"F:min";"F:min"
18.38;21.1;"F:min";"F:(b3,5)";"F:min";"F:min"
21.1;24.98;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
24.98;26.36;"G:hdim7/A#";"G:(b3,b5,b7)/A#";"G:min";"G:min/A#"
26.36;29.08;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
29.08;31.82;"F:min";"F:(b3,5)";"F:min";"F:min"
31.82;34.36;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
34.36;37.06;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
37.06;39.78;"G#:min/B";"G#:(b3,5)/B";"G#:min";"G#:min/B"
39.78;42.84;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
42.84;44.06;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
44.06;45.34;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
45.34;46.64;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
46.64;47.32;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
47.32;48;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
48;49.48;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
49.48;50.86;"C";"C:(3,5)";"C:maj";"C:maj"
50.86;52.2;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
52.2;53.58;"C";"C:(3,5)";"C:maj";"C:maj"
53.58;54.9;"F:min";"F:(b3,5)";"F:min";"F:min"
54.9;56.48;"C";"C:(3,5)";"C:maj";"C:maj"
56.48;62.36;"F:min";"F:(b3,5)";"F:min";"F:min"
62.36;69.08;"F";"F:(3,5)";"F:maj";"F:maj"
69.08;69.74;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
69.74;70.4;"F";"F:(3,5)";"F:maj";"F:maj"
70.4;71.1;"C";"C:(3,5)";"C:maj";"C:maj"
71.1;71.88;"G:7/D";"G:(3,5,b7)/D";"G:maj";"G:maj/D"
71.88;73.28;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
73.28;75.86;"F/C";"F:(3,5)/C";"F:maj";"F:maj/C"
75.86;77.2;"F";"F:(3,5)";"F:maj";"F:maj"
77.2;78.84;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
78.84;81.36;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
81.36;84.2;"A:(3,5,b9)";"A:(3,5,b9)";"A:min";"A:min"
84.2;86.82;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
86.82;91.68;"A:(3,5,b9)";"A:(3,5,b9)";"A:min";"A:min"
91.68;92.34;"E";"E:(3,5)";"E:maj";"E:maj"
92.34;97.64;"A";"A:(3,5)";"A:maj";"A:maj"
97.64;103.12;"A:min";"A:(b3,5)";"A:min";"A:min"
103.12;105.86;"F:min";"F:(b3,5)";"F:min";"F:min"
105.86;108.66;"G:(3,b5,b7,b9)/C#";"G:(3,b5,b7,b9)/C#";"G:maj";"G:maj/C#"
108.66;110.24;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
110.24;114.68;"C";"C:(3,5)";"C:maj";"C:maj"
114.68;117.48;"F:min";"F:(b3,5)";"F:min";"F:min"
117.48;121.54;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
121.54;122.86;"G:hdim7/A#";"G:(b3,b5,b7)/A#";"G:min";"G:min/A#"
122.86;125.6;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
125.6;128.32;"F:min";"F:(b3,5)";"F:min";"F:min"
128.32;130.94;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
130.94;133.66;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
133.66;136.62;"G#:min/B";"G#:(b3,5)/B";"G#:min";"G#:min/B"
136.62;139.46;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
139.46;140.78;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
140.78;142.18;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
142.18;143.52;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
143.52;144.3;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
144.3;144.96;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
144.96;146.32;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
146.32;147.66;"C";"C:(3,5)";"C:maj";"C:maj"
147.66;149.08;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
149.08;150.5;"C";"C:(3,5)";"C:maj";"C:maj"
150.5;151.9;"F:min";"F:(b3,5)";"F:min";"F:min"
151.9;153.6;"C";"C:(3,5)";"C:maj";"C:maj"
153.6;159.38;"F:min";"F:(b3,5)";"F:min";"F:min"
159.38;162.12;"B:dim7";"B:(b3,b5,bb7)";"B:min";"B:min"
162.12;165;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
165;167.76;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
167.76;170.42;"D:dim7";"D:(b3,b5,bb7)";"D:min";"D:min"
170.42;173.1;"G#:min/D#";"G#:(b3,5)/D#";"G#:min";"G#:min/D#"
173.1;175.7;"D:dim7/F";"D:(b3,b5,bb7)/F";"D:min";"D:min/F"
175.7;178.46;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
178.46;181.32;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
181.32;182.64;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
182.64;183.32;"F:min";"F:(b3,5)";"F:min";"F:min"
183.32;183.98;"F#/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
183.98;184.84;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
184.84;185.62;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
185.62;186.42;"F:min";"F:(b3,5)";"F:min";"F:min"
186.42;187.64;"C";"C:(3,5)";"C:maj";"C:maj"
187.64;193.22;"F:min";"F:(b3,5)";"F:min";"F:min"
193.22;195.82;"F:7/A";"F:(3,5,b7)/A";"F:maj";"F:maj/A"
195.82;198.6;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
198.6;201.34;"G:(3,b5,b7)/B";"G:(3,b5,b7)/B";"G:maj";"G:maj/B"
201.34;204.04;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
204.04;206.72;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
206.72;209.46;"A#:7/D";"A#:(3,5,b7)/D";"A#:maj";"A#:maj/D"
209.46;210.82;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
210.82;212.98;"F:min";"F:(b3,5)";"F:min";"F:min"
212.98;213.66;"F#/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
213.66;214.44;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
214.44;215.22;"C";"C:(3,5)";"C:maj";"C:maj"
215.22;216.66;"F:min";"F:(b3,5)";"F:min";"F:min"
216.66;218.02;"F:min7/D#";"F:(b3,5,b7)/D#";"F:min";"F:min/D#"
218.02;219.44;"A#/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
219.44;220.82;"C#:(3,5,#6)";"C#:(3,5,#6)";"C#:maj";"C#:maj"
220.82;222.24;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
222.24;223.62;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
223.62;225.06;"G:dim/A#";"G:(b3,b5)/A#";"G:min";"G:min/A#"
225.06;227.08;"C";"C:(3,5)";"C:maj";"C:maj"
227.08;242.06;"F:min";"F:(b3,5)";"F:min";"F:min"
