start;end;shorthand;extended;majmin;majmin_inv
0.32;1.9;"D:min";"D:(b3,5)";"D:min";"D:min"
1.9;3.14;"D:min7/C";"D:(b3,5,b7)/C";"D:min";"D:min/C"
3.14;4.4;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
4.4;5.7;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
5.7;6.9;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
6.9;8.18;"A:maj";"A:(3,5)";"A:maj";"A:maj"
8.18;9.42;"D:min";"D:(b3,5)";"D:min";"D:min"
9.42;10.82;"A:maj";"A:(3,5)";"A:maj";"A:maj"
10.82;13.26;"D:min";"D:(b3,5)";"D:min";"D:min"
13.26;15.82;"A:maj";"A:(3,5)";"A:maj";"A:maj"
15.82;18.18;"D:min";"D:(b3,5)";"D:min";"D:min"
18.18;21.14;"A:maj";"A:(3,5)";"A:maj";"A:maj"
21.14;26.44;"C#:min/G#";"C#:(b3,5)/G#";"C#:min";"C#:min/G#"
26.44;27.9;"F#:min7";"F#:(b3,5,b7)";"F#:min";"F#:min"
27.9;29.28;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
29.28;32.18;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
32.18;32.86;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
32.86;33.5;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
33.5;34.74;"A:maj";"A:(3,5)";"A:maj";"A:maj"
34.74;37.36;"D:min";"D:(b3,5)";"D:min";"D:min"
37.36;40.02;"A:maj";"A:(3,5)";"A:maj";"A:maj"
40.02;42.52;"D:min";"D:(b3,5)";"D:min";"D:min"
42.52;45.44;"A:maj";"A:(3,5)";"A:maj";"A:maj"
45.44;50.66;"C#:min/G#";"C#:(b3,5)/G#";"C#:min";"C#:min/G#"
50.66;52.18;"F#:min7";"F#:(b3,5,b7)";"F#:min";"F#:min"
52.18;53.64;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
53.64;56.48;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
56.48;57.82;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
57.82;58.68;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
58.68;59.44;"A:maj";"A:(3,5)";"A:maj";"A:maj"
59.44;60.88;"D:maj";"D:(3,5)";"D:maj";"D:maj"
60.88;62.16;"E:9/G#";"E:(3,5,b7,9)/G#";"E:maj";"E:maj/G#"
62.16;63.42;"A:maj";"A:(3,5)";"A:maj";"A:maj"
63.42;64.72;"B:7/F#";"B:(3,5,b7)/F#";"B:maj";"B:maj/F#"
64.72;65.84;"E:min";"E:(b3,5)";"E:min";"E:min"
65.84;67.14;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
67.14;69;"D:maj";"D:(3,5)";"D:maj";"D:maj"
69;69.64;"G:maj";"G:(3,5)";"G:maj";"G:maj"
69.64;70.82;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
70.82;71.42;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
71.42;72.08;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
72.08;72.68;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
72.68;73.38;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
73.38;74.72;"G:maj";"G:(3,5)";"G:maj";"G:maj"
74.72;75.98;"E:min7/G";"E:(b3,5,b7)/G";"E:min";"E:min/G"
75.98;77.26;"E:(3,5,b7,b9)/G#";"E:(3,5,b7,b9)/G#";"E:maj";"E:maj/G#"
77.26;80.42;"A:maj";"A:(3,5)";"A:maj";"A:maj"
80.42;82.18;"D:maj";"D:(3,5)";"D:maj";"D:maj"
82.18;83.16;"E:9/G#";"E:(3,5,b7,9)/G#";"E:maj";"E:maj/G#"
83.16;85.06;"A:maj";"A:(3,5)";"A:maj";"A:maj"
85.06;85.74;"B:7/F#";"B:(3,5,b7)/F#";"B:maj";"B:maj/F#"
85.74;87.16;"E:min";"E:(b3,5)";"E:min";"E:min"
87.16;88.66;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
88.66;90.8;"D:maj";"D:(3,5)";"D:maj";"D:maj"
90.8;91.42;"G:maj";"G:(3,5)";"G:maj";"G:maj"
91.42;92.66;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
92.66;93.3;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
93.3;94.06;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
94.06;94.6;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
94.6;95.4;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
95.4;96.76;"G:maj";"G:(3,5)";"G:maj";"G:maj"
96.76;98.02;"E:min7/G";"E:(b3,5,b7)/G";"E:min";"E:min/G"
98.02;99.3;"E:(3,5,b7,b9)/G#";"E:(3,5,b7,b9)/G#";"E:maj";"E:maj/G#"
99.3;100.54;"A:maj";"A:(3,5)";"A:maj";"A:maj"
100.54;101.56;"A:7/G";"A:(3,5,b7)/G";"A:maj";"A:maj/G"
101.56;102.94;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
102.94;104.9;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
104.9;107.58;"A:maj";"A:(3,5)";"A:maj";"A:maj"
107.58;110.5;"D:min";"D:(b3,5)";"D:min";"D:min"
