start;end;shorthand;extended;majmin;majmin_inv
0.38;1.68;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
1.68;2.86;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
2.86;3.7;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
3.7;4;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
4;5.3;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
5.3;7.5;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
7.5;7.86;"G#:min/B";"G#:(b3,5)/B";"G#:min";"G#:min/B"
7.86;9.1;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
9.1;9.66;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
9.66;10.26;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
10.26;11.32;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
11.32;11.8;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
11.8;12.3;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
12.3;13.44;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
13.44;15.84;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
15.84;16.3;"C:dim7";"C:(b3,b5,bb7)";"C:min";"C:min"
16.3;17.48;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
17.48;18.66;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
18.66;19.2;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
19.2;19.72;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
19.72;20.74;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
20.74;21.28;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
21.28;21.84;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
21.84;23.08;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
23.08;24.18;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
24.18;25.02;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
25.02;25.32;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
25.32;26.56;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
26.56;28.78;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
28.78;29.14;"G#:min/B";"G#:(b3,5)/B";"G#:min";"G#:min/B"
29.14;30.36;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
30.36;30.96;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
30.96;31.56;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
31.56;32.68;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
32.68;33.18;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
33.18;33.68;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
33.68;34.88;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
34.88;37.24;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
37.24;37.66;"C:dim7";"C:(b3,b5,bb7)";"C:min";"C:min"
37.66;38.98;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
38.98;40.22;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
40.22;40.8;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
40.8;41.32;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
41.32;42.34;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
42.34;42.9;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
42.9;43.48;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
43.48;44.58;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
44.58;45.16;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
45.16;45.7;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
45.7;46.28;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
46.28;46.86;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
46.86;47.96;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
47.96;48.48;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
48.48;49;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
49;50.94;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
50.94;51.24;"C#:7/G#";"C#:(3,5,b7)/G#";"C#:maj";"C#:maj/G#"
51.24;51.8;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
51.8;52.38;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
52.38;53.5;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
53.5;54.06;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
54.06;54.6;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
54.6;55.58;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
55.58;56.14;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
56.14;56.74;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
56.74;57.74;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
57.74;58.34;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
