start;end;shorthand;extended;majmin;majmin_inv
0.76;3.84;"G#:(3,5,b7,b9)";"G#:(3,5,b7,b9)";"G#:maj";"G#:maj"
3.84;4.22;"D#:(3,5,b7,b9)/G";"D#:(3,5,b7,b9)/G";"D#:maj";"D#:maj/G"
4.22;7.82;"G#:(3,5,b7,b9)";"G#:(3,5,b7,b9)";"G#:maj";"G#:maj"
7.82;8.46;"D#:(3,5,b7,b9)/G";"D#:(3,5,b7,b9)/G";"D#:maj";"D#:maj/G"
8.46;13.26;"G#:(3,5,b7,b9)";"G#:(3,5,b7,b9)";"G#:maj";"G#:maj"
13.26;13.58;"D#:(3,5,b7,b9)/G";"D#:(3,5,b7,b9)/G";"D#:maj";"D#:maj/G"
13.58;14.26;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
14.26;14.58;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
14.58;14.94;"D#:7/A#";"D#:(3,5,b7)/A#";"D#:maj";"D#:maj/A#"
14.94;15.3;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
15.3;16.56;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
16.56;18.48;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
18.48;21.16;"G#:(3,5,b7,b9)";"G#:(3,5,b7,b9)";"G#:maj";"G#:maj"
21.16;21.48;"D#:(3,5,b7,b9)/G";"D#:(3,5,b7,b9)/G";"D#:maj";"D#:maj/G"
21.48;22.22;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
22.22;22.52;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
22.52;22.86;"A:dim7/C";"A:(b3,b5,bb7)/C";"A:min";"A:min/C"
22.86;23.28;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
23.28;23.6;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
23.6;23.96;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
23.96;24.48;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
24.48;26.62;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
26.62;30.42;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
30.42;34.04;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
34.04;35.8;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
35.8;37.54;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
37.54;40.4;"G#:(3,5,b7,b9)";"G#:(3,5,b7,b9)";"G#:maj";"G#:maj"
40.4;41;"C#:min7";"C#:(b3,5,b7)";"C#:min";"C#:min"
41;42.72;"D#:(3,b5,b7)/G";"D#:(3,b5,b7)/G";"D#:maj";"D#:maj/G"
42.72;42.92;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
42.92;43.22;"D#:(3,b5,b7)/A";"D#:(3,b5,b7)/A";"D#:maj";"D#:maj/A"
43.22;43.5;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
43.5;43.76;"D#:(3,b5,b7)/A";"D#:(3,b5,b7)/A";"D#:maj";"D#:maj/A"
43.76;44.04;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
44.04;44.32;"D#:(3,b5,b7)/A";"D#:(3,b5,b7)/A";"D#:maj";"D#:maj/A"
44.32;44.56;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
44.56;44.78;"D#:(3,b5,b7)/A";"D#:(3,b5,b7)/A";"D#:maj";"D#:maj/A"
44.78;45.04;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
45.04;45.32;"D#:(3,b5,b7)/A";"D#:(3,b5,b7)/A";"D#:maj";"D#:maj/A"
45.32;45.62;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
45.62;46.06;"D#:(3,b5,b7)/A";"D#:(3,b5,b7)/A";"D#:maj";"D#:maj/A"
46.06;49.8;"G#:(3,5,b7,b9)";"G#:(3,5,b7,b9)";"G#:maj";"G#:maj"
49.8;50.84;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
50.84;51.92;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
51.92;53;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
53;54.86;"G#:min";"G#:(b3,5)";"G#:min";"G#:min"
54.86;57.2;"C#:min/G#";"C#:(b3,5)/G#";"C#:min";"C#:min/G#"
57.2;58.46;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
58.46;60.96;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
60.96;62.48;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
62.48;63.38;"C#:min/E";"C#:(b3,5)/E";"C#:min";"C#:min/E"
63.38;64.28;"G#:(3,5,b7,b9)";"G#:(3,5,b7,b9)";"G#:maj";"G#:maj"
64.28;65.36;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
65.36;66.44;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
66.44;67.56;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
67.56;69.92;"G#:min";"G#:(b3,5)";"G#:min";"G#:min"
69.92;71.2;"C#:maj/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
71.2;73.24;"C#:aug/F";"C#:(3,#5)/F";"C#:maj";"C#:maj/F"
73.24;76.58;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
76.58;78.76;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
78.76;79.66;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
79.66;80.66;"D#:min/A#";"D#:(b3,5)/A#";"D#:min";"D#:min/A#"
80.66;82.96;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
82.96;86.14;"C#:maj/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
86.14;86.88;"C#:aug/F";"C#:(3,#5)/F";"C#:maj";"C#:maj/F"
86.88;91.86;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
91.86;93.84;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
93.84;95.04;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
95.04;97.02;"D#:hdim7";"D#:(b3,b5,b7)";"D#:min";"D#:min"
97.02;98.82;"G#:(3,5,b7,b9)/G#";"G#:(3,5,b7,b9)/G#";"G#:maj";"G#:maj/G#"
98.82;104.94;"C#:(3,5,b7,b9)";"C#:(3,5,b7,b9)";"C#:maj";"C#:maj"
104.94;106.06;"C#:7/F";"C#:(3,5,b7)/F";"C#:maj";"C#:maj/F"
