start;end;shorthand;extended;majmin;majmin_inv
0.78;10.28;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
10.28;19.48;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
19.48;24.04;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
24.04;28.8;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
28.8;31.26;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
31.26;32.56;"C:(3,5,b7,b9)/G#";"C:(3,5,b7,b9)/G#";"C:maj";"C:maj/G#"
32.56;33.92;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
33.92;36.12;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
36.12;38.26;"G:(3,5,b7,b9)/B";"G:(3,5,b7,b9)/B";"G:maj";"G:maj/B"
38.26;41.44;"C:min";"C:(b3,5)";"C:min";"C:min"
41.44;44.12;"G:maj";"G:(3,5)";"G:maj";"G:maj"
44.12;48.32;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
48.32;53.52;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
53.52;56.36;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
56.36;57.24;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
57.24;59.16;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
59.16;61;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
61;66.86;"F:min";"F:(b3,5)";"F:min";"F:min"
66.86;69.26;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
69.26;74.18;"G#:min";"G#:(b3,5)";"G#:min";"G#:min"
74.18;77.3;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
77.3;78.46;"D#:7/C#";"D#:(3,5,b7)/C#";"D#:maj";"D#:maj/C#"
78.46;79.98;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
79.98;80.48;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
80.48;82.98;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
82.98;87.7;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
87.7;93.6;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
93.6;97.02;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
97.02;99.36;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
99.36;100.56;"C:(3,5,b7,b9)/G#";"C:(3,5,b7,b9)/G#";"C:maj";"C:maj/G#"
100.56;101.86;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
101.86;104.1;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
104.1;106.76;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
106.76;113.6;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
113.6;114.96;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
114.96;116.62;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
116.62;118.74;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
