start;end;shorthand;extended;majmin;majmin_inv
0.7;9.08;"D:maj";"D:(3,5)";"D:maj";"D:maj"
9.08;13.48;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
13.48;17.74;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
17.74;21.94;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
21.94;23.8;"A:sus4";"A:(4,5)";"A:maj";"A:maj"
23.8;26.14;"A:maj";"A:(3,5)";"A:maj";"A:maj"
26.14;34.78;"D:maj";"D:(3,5)";"D:maj";"D:maj"
34.78;42.8;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
42.8;47.16;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
47.16;49.38;"D:maj";"D:(3,5)";"D:maj";"D:maj"
49.38;51.34;"B:(3,5,b7,b9)";"B:(3,5,b7,b9)";"B:maj";"B:maj"
51.34;53.76;"E:min";"E:(b3,5)";"E:min";"E:min"
53.76;55.84;"A:(3,5,b7,b9)/A";"A:(3,5,b7,b9)/A";"A:maj";"A:maj/A"
55.84;58.06;"D:maj";"D:(3,5)";"D:maj";"D:maj"
58.06;60.3;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
60.3;64.82;"D:maj";"D:(3,5)";"D:maj";"D:maj"
64.82;69.34;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
69.34;71.78;"A:(4,5,b9)";"A:(4,5,b9)";"A:maj";"A:maj"
71.78;74.6;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
74.6;82.24;"D:maj";"D:(3,5)";"D:maj";"D:maj"
82.24;83.66;"G:maj";"G:(3,5)";"G:maj";"G:maj"
83.66;84;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
84;85.78;"A:min";"A:(b3,5)";"A:min";"A:min"
85.78;86.72;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
86.72;89.66;"G:maj";"G:(3,5)";"G:maj";"G:maj"
89.66;91.18;"G:maj";"G:(3,5)";"G:maj";"G:maj"
91.18;91.48;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
91.48;93.32;"A:min";"A:(b3,5)";"A:min";"A:min"
93.32;94.26;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
94.26;97.06;"G:maj";"G:(3,5)";"G:maj";"G:maj"
97.06;99.04;"E:(3,5,b7,b9)/D";"E:(3,5,b7,b9)/D";"E:maj";"E:maj/D"
99.04;100.9;"A:min";"A:(b3,5)";"A:min";"A:min"
100.9;102.86;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
102.86;104.84;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
104.84;107.06;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
107.06;108.94;"D:maj";"D:(3,5)";"D:maj";"D:maj"
108.94;116.16;"D:maj";"D:(3,5)";"D:maj";"D:maj"
116.16;124.5;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
124.5;132.78;"D:maj";"D:(3,5)";"D:maj";"D:maj"
132.78;141.54;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
141.54;145.62;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
145.62;147.6;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
147.6;149.86;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
149.86;152.96;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
152.96;154.02;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
154.02;157.16;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
157.16;158.26;"G:maj";"G:(3,5)";"G:maj";"G:maj"
158.26;159.24;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
159.24;160.38;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
160.38;162.92;"A:maj";"A:(3,5)";"A:maj";"A:maj"
162.92;167.4;"D:maj";"D:(3,5)";"D:maj";"D:maj"
167.4;169.44;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
169.44;171.64;"F:7/A";"F:(3,5,b7)";"F:maj";"F:maj/A"
171.64;175.16;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
175.16;176.26;"A#:(3,5,#6)";"A#:(3,5,#6)";"A#:maj";"A#:maj"
176.26;179.24;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
179.24;180.32;"G:maj";"G:(3,5)";"G:maj";"G:maj"
180.32;181.26;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
181.26;182.48;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
182.48;183.46;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
183.46;184.46;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
184.46;190.02;"A:maj";"A:(3,5)";"A:maj";"A:maj"
190.02;216.06;"D:maj";"D:(3,5)";"D:maj";"D:maj"
