start;end;shorthand;extended;majmin;majmin_inv
0.24;3.28;"G:maj";"G:(3,5)";"G:maj";"G:maj"
3.28;5;"E:min";"E:(b3,5)";"E:min";"E:min"
5;5.44;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
5.44;6.44;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
6.44;7.58;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
7.58;10.06;"G:maj";"G:(3,5)";"G:maj";"G:maj"
10.06;12.42;"G:maj";"G:(3,5)";"G:maj";"G:maj"
12.42;14.56;"E:min";"E:(b3,5)";"E:min";"E:min"
14.56;15.62;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
15.62;16.92;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
16.92;19.3;"G:maj";"G:(3,5)";"G:maj";"G:maj"
19.3;21.66;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
21.66;23.9;"G:maj";"G:(3,5)";"G:maj";"G:maj"
23.9;25;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
25;26.1;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
26.1;28.56;"G:maj";"G:(3,5)";"G:maj";"G:maj"
28.56;29.76;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
29.76;30.84;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
30.84;33.38;"G:maj";"G:(3,5)";"G:maj";"G:maj"
33.38;34.2;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
34.2;34.88;"E:hdim7";"E:(b3,b5,b7)";"E:min";"E:min"
34.88;35.38;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
35.38;35.62;"E:(3,b5,b7)";"E:(3,b5,b7)";"E:maj";"E:maj"
35.62;36.32;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
36.32;36.72;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
36.72;37.66;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
37.66;38.04;"C:min";"C:(b3,5)";"C:min";"C:min"
38.04;38.26;"D:(3,b5,b7)";"D:(3,b5,b7)";"D:maj";"D:maj"
38.26;39;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
39;39.62;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
39.62;40.22;"G:hdim7";"G:(b3,b5,b7)";"G:min";"G:min"
40.22;40.62;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
40.62;40.92;"G:(3,b5,b7)";"G:(3,b5,b7)";"G:min";"G:min/G#"
40.92;41.3;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
41.3;41.58;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
41.58;42.28;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
42.28;43.04;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
43.04;43.48;"G:min";"G:(b3,5)";"G:min";"G:min"
43.48;43.78;"A:(3,b5,b7)/G";"A:(3,b5,b7)/G";"A:maj";"A:maj/G"
43.78;44.62;"G:min";"G:(b3,5)";"G:min";"G:min"
44.62;46;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
46;46.44;"G:min";"G:(b3,5)";"G:min";"G:min"
46.44;46.74;"A:(3,b5,b7)/G";"A:(3,b5,b7)/G";"A:maj";"A:maj/G"
46.74;47.48;"G:min";"G:(b3,5)";"G:min";"G:min"
47.48;49;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
49;53.32;"G:min";"G:(b3,5)";"G:min";"G:min"
53.32;58.46;"G:maj";"G:(3,5)";"G:maj";"G:maj"
58.46;60.1;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
60.1;61.84;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
61.84;63.46;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
63.46;65.02;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
65.02;65.9;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
65.9;66.8;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
66.8;68.08;"A:min7/C";"A:(b3,5,b7)/C";"A:min";"A:min/C"
68.08;70.06;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
70.06;73.56;"G:maj";"G:(3,5)";"G:maj";"G:maj"
73.56;76.74;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
76.74;80.28;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
80.28;83.82;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
83.82;87.32;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
87.32;90.78;"C:min";"C:(b3,5)";"C:min";"C:min"
90.78;94.46;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
94.46;97.72;"C:min";"C:(b3,5)";"C:min";"C:min"
97.72;101.32;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
101.32;102.96;"A:hdim7/D#";"A:(b3,b5,b7)/D#";"A:min";"A:min/D#"
102.96;105.42;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
105.42;114.06;"G:min";"G:(b3,5)";"G:min";"G:min"
114.06;117.82;"G:maj";"G:(3,5)";"G:maj";"G:maj"
117.82;120.04;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
120.04;121.04;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
121.04;122.3;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
122.3;124.98;"G:maj";"G:(3,5)";"G:maj";"G:maj"
124.98;127.28;"G:maj";"G:(3,5)";"G:maj";"G:maj"
127.28;129.42;"E:min";"E:(b3,5)";"E:min";"E:min"
129.42;130.56;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
130.56;131.94;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
131.94;134.26;"G:maj";"G:(3,5)";"G:maj";"G:maj"
134.26;136.58;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
136.58;138.94;"G:maj";"G:(3,5)";"G:maj";"G:maj"
138.94;140.08;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
140.08;141.1;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
141.1;143.52;"G:maj";"G:(3,5)";"G:maj";"G:maj"
143.52;144.84;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
144.84;146.08;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
146.08;149.54;"G:maj";"G:(3,5)";"G:maj";"G:maj"
149.54;150.34;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
150.34;150.62;"E:hdim7";"E:(b3,b5,b7)";"E:min";"E:min"
150.62;150.78;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
150.78;151;"E:(3,b5,b7)";"E:(3,b5,b7)";"E:maj";"E:maj"
151;151.86;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
151.86;152.36;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
152.36;153.02;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
153.02;153.42;"C:min";"C:(b3,5)";"C:min";"C:min"
153.42;153.7;"D:(3,b5,b7)";"D:(3,b5,b7)";"D:maj";"D:maj"
153.7;154.34;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
154.34;154.94;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
154.94;155.72;"G:hdim7";"G:(b3,b5,b7)";"G:min";"G:min"
155.72;156.08;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
156.08;156.38;"G:(3,b5,b7)";"G:(3,b5,b7)";"G:min";"G:min/G#"
156.38;156.7;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
156.7;157;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
157;157.66;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
157.66;158.44;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
158.44;158.88;"G:min";"G:(b3,5)";"G:min";"G:min"
158.88;159.18;"A:(3,b5,b7)/G";"A:(3,b5,b7)/G";"A:maj";"A:maj/G"
159.18;159.88;"G:min";"G:(b3,5)";"G:min";"G:min"
159.88;161.4;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
161.4;161.78;"G:min";"G:(b3,5)";"G:min";"G:min"
161.78;162.08;"A:(3,b5,b7)/G";"A:(3,b5,b7)/G";"A:maj";"A:maj/G"
162.08;162.78;"G:min";"G:(b3,5)";"G:min";"G:min"
162.78;164.4;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
164.4;168.74;"G:min";"G:(b3,5)";"G:min";"G:min"
168.74;173.86;"G:maj";"G:(3,5)";"G:maj";"G:maj"
173.86;175.66;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
175.66;177.48;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
177.48;178.96;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
178.96;180.88;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
180.88;181.8;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
181.8;182.54;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
182.54;184.52;"A:min7/C";"A:(b3,5,b7)/C";"A:min";"A:min/C"
184.52;186.38;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
186.38;190.1;"G:maj";"G:(3,5)";"G:maj";"G:maj"
190.1;193.62;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
193.62;197.32;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
197.32;201.28;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
201.28;205.1;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
205.1;208.72;"C:min";"C:(b3,5)";"C:min";"C:min"
208.72;212.26;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
212.26;215.88;"C:min";"C:(b3,5)";"C:min";"C:min"
215.88;219.98;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
219.98;222.6;"A:hdim7/D#";"A:(b3,b5,b7)/D#";"A:min";"A:min/D#"
222.6;225.1;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
225.1;249.94;"G:min";"G:(b3,5)";"G:min";"G:min"
