start;end;shorthand;extended;majmin;majmin_inv
2.22;10.38;"D:maj";"D:(3,5)";"D:maj";"D:maj"
10.38;13.94;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
13.94;17.22;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
17.22;21.02;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
21.02;22.92;"A:sus4";"A:(4,5)";"A:maj";"A:maj"
22.92;24.34;"A:maj";"A:(3,5)";"A:maj";"A:maj"
24.34;31.58;"D:maj";"D:(3,5)";"D:maj";"D:maj"
31.58;38.62;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
38.62;42.04;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
42.04;43.82;"D:maj";"D:(3,5)";"D:maj";"D:maj"
43.82;45.62;"B:(3,5,b7,b9)";"B:(3,5,b7,b9)";"B:maj";"B:maj"
45.62;47.42;"E:min";"E:(b3,5)";"E:min";"E:min"
47.42;49.2;"A:(3,5,b7,b9)/A";"A:(3,5,b7,b9)/A";"A:maj";"A:maj/A"
49.2;51.04;"D:maj";"D:(3,5)";"D:maj";"D:maj"
51.04;52.76;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
52.76;56.72;"D:maj";"D:(3,5)";"D:maj";"D:maj"
56.72;60.46;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
60.46;62.64;"A:(4,5,b9)";"A:(4,5,b9)";"A:maj";"A:maj"
62.64;65.04;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
65.04;72.08;"D:maj";"D:(3,5)";"D:maj";"D:maj"
72.08;73.5;"G:maj";"G:(3,5)";"G:maj";"G:maj"
73.5;73.8;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
73.8;75.72;"A:min";"A:(b3,5)";"A:min";"A:min"
75.72;76.76;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
76.76;79.58;"G:maj";"G:(3,5)";"G:maj";"G:maj"
79.58;81.06;"G:maj";"G:(3,5)";"G:maj";"G:maj"
81.06;81.36;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
81.36;83.1;"A:min";"A:(b3,5)";"A:min";"A:min"
83.1;84.08;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
84.08;87.08;"G:maj";"G:(3,5)";"G:maj";"G:maj"
87.08;88.92;"E:(3,5,b7,b9)/D";"E:(3,5,b7,b9)/D";"E:maj";"E:maj/D"
88.92;90.98;"A:min";"A:(b3,5)";"A:min";"A:min"
90.98;92.88;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
92.88;95.08;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
95.08;97.22;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
97.22;98.92;"D:maj";"D:(3,5)";"D:maj";"D:maj"
98.92;106.52;"D:maj";"D:(3,5)";"D:maj";"D:maj"
106.52;113.72;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
113.72;121.16;"D:maj";"D:(3,5)";"D:maj";"D:maj"
121.16;127.44;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
127.44;131.22;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
131.22;132.84;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
132.84;134.62;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
134.62;137.16;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
137.16;138.02;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
138.02;140.58;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
140.58;141.44;"G:maj";"G:(3,5)";"G:maj";"G:maj"
141.44;142.34;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
142.34;143.32;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
143.32;145.24;"A:maj";"A:(3,5)";"A:maj";"A:maj"
145.24;148.96;"D:maj";"D:(3,5)";"D:maj";"D:maj"
148.96;150.74;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
150.74;152.68;"F:7/A";"F:(3,5,b7)";"F:maj";"F:maj/A"
152.68;155.46;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
155.46;156.36;"A#:(3,5,#6)";"A#:(3,5,#6)";"A#:maj";"A#:maj"
156.36;159.04;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
159.04;159.94;"G:maj";"G:(3,5)";"G:maj";"G:maj"
159.94;160.9;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
160.9;162.1;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
162.1;163.02;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
163.02;163.92;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
163.92;168.24;"A:maj";"A:(3,5)";"A:maj";"A:maj"
168.24;186.96;"D:maj";"D:(3,5)";"D:maj";"D:maj"
