start;end;shorthand;extended;majmin;majmin_inv
1.92;3.46;"D:min";"D:(b3,5)";"D:min";"D:min"
3.46;6.8;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
6.8;8.32;"D:min";"D:(b3,5)";"D:min";"D:min"
8.32;11.5;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
11.5;14.16;"D:min";"D:(b3,5)";"D:min";"D:min"
14.16;16.02;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
16.02;20.06;"D:min";"D:(b3,5)";"D:min";"D:min"
20.06;28.96;"D:min";"D:(b3,5)";"D:min";"D:min"
28.96;33.9;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
33.9;37.58;"D:min";"D:(b3,5)";"D:min";"D:min"
37.58;46.12;"D:min";"D:(b3,5)";"D:min";"D:min"
46.12;49.06;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
49.06;50.78;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
50.78;55.28;"D:(3,5,b7,b9)/F#";"D:(3,5,b7,b9)/F#";"D:maj";"D:maj/F#"
55.28;56.78;"G:min";"G:(b3,5)";"G:min";"G:min"
56.78;58.24;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
58.24;60.18;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
60.18;65.58;"D:min";"D:(b3,5)";"D:min";"D:min"
65.58;68.86;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
68.86;70.56;"D:min";"D:(b3,5)";"D:min";"D:min"
70.56;73.58;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
73.58;74.96;"D:min";"D:(b3,5)";"D:min";"D:min"
74.96;76.3;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
76.3;78.46;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
78.46;82.28;"F:maj";"F:(3,5)";"F:maj";"F:maj"
82.28;87.34;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
87.34;92.36;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
92.36;97.32;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
97.32;101.16;"C:maj";"C:(3,5)";"C:maj";"C:maj"
101.16;105.84;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
105.84;111.28;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
111.28;114.68;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
114.68;116.8;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
116.8;120.5;"F:maj";"F:(3,5)";"F:maj";"F:maj"
120.5;124.16;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
124.16;126.2;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
126.2;132.88;"D:min";"D:(b3,5)";"D:min";"D:min"
