start;end;shorthand;extended;majmin;majmin_inv
0.44;3.16;"A:min";"A:(b3,5)";"A:min";"A:min"
3.16;3.82;"F:maj7";"F:(3,5,7)";"F:maj";"F:maj"
3.82;4.16;"D#:dim7";"D#:(b3,b5,bb7)";"D#:min";"D#:min"
4.16;4.58;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
4.58;5.94;"C:maj";"C:(3,5)";"C:maj";"C:maj"
5.94;7.34;"D:min";"D:(b3,5)";"D:min";"D:min"
7.34;8.1;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
8.1;8.9;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
8.9;9.58;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
9.58;10.56;"E:maj";"E:(3,5)";"E:maj";"E:maj"
10.56;11.96;"A:min";"A:(b3,5)";"A:min";"A:min"
11.96;13.42;"B:hdim7/D";"B:(b3,b5,b7)/D";"B:min";"B:min/D"
13.42;14.86;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
14.86;16.4;"A:min";"A:(b3,5)";"A:min";"A:min"
16.4;17.82;"A:min";"A:(b3,5)";"A:min";"A:min"
17.82;19.38;"B:hdim7/D";"B:(b3,b5,b7)/D";"B:min";"B:min/D"
19.38;20.9;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
20.9;22.48;"A:min";"A:(b3,5)";"A:min";"A:min"
22.48;23.84;"G#:dim7";"G#:(b3,b5,bb7)";"G#:min";"G#:min"
23.84;25.36;"A:min";"A:(b3,5)";"A:min";"A:min"
25.36;26.9;"G#:dim7";"G#:(b3,b5,bb7)";"G#:min";"G#:min"
26.9;28.48;"E:maj/B";"E:(3,5)/B";"E:maj";"E:maj/B"
28.48;28.84;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
28.84;30.02;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
30.02;30.84;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
30.84;31.76;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
31.76;32.44;"F:maj";"F:(3,5)";"F:maj";"F:maj"
32.44;32.84;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
32.84;33.18;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
33.18;34.8;"C:maj";"C:(3,5)";"C:maj";"C:maj"
34.8;35.5;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
35.5;36.02;"E:min/B";"E:(b3,5)/B";"E:min";"E:min/B"
36.02;36.38;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
36.38;37.88;"E:min";"E:(b3,5)";"E:min";"E:min"
37.88;40.88;"D#:dim7/F#";"D#:(b3,b5,bb7)/F#";"D#:min";"D#:min/F#"
40.88;41.68;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
41.68;44.1;"E:(3,5,b7,b9)/G#";"E:(3,5,b7,b9)/G#";"E:maj";"E:maj/G#"
44.1;45.3;"A:min";"A:(b3,5)";"A:min";"A:min"
45.3;45.78;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
45.78;47.24;"D:min";"D:(b3,5)";"D:min";"D:min"
47.24;48.78;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
48.78;50.32;"E:(3,5,b7,b9)";"E:(3,5,b7,b9)";"E:maj";"E:maj"
50.32;53.52;"G#:dim7";"G#:(b3,b5,bb7)";"G#:min";"G#:min"
53.52;55.08;"B:hdim7/D";"B:(b3,b5,b7)/D";"B:min";"B:min/D"
55.08;56.16;"G#:dim7";"G#:(b3,b5,bb7)";"G#:min";"G#:min"
56.16;58.12;"B:hdim7/D";"B:(b3,b5,b7)/D";"B:min";"B:min/D"
58.12;59.8;"E:(3,5,b7,b9)";"E:(3,5,b7,b9)";"E:maj";"E:maj"
59.8;60.7;"A:min";"A:(b3,5)";"A:min";"A:min"
60.7;61.66;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
61.66;63.12;"D:min";"D:(b3,5)";"D:min";"D:min"
63.12;64.82;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
64.82;66.42;"E:(3,5,b7,b9)";"E:(3,5,b7,b9)";"E:maj";"E:maj"
66.42;69.42;"A:min";"A:(b3,5)";"A:min";"A:min"
69.42;69.78;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
69.78;70.24;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
70.24;71.44;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
71.44;73.16;"F:maj";"F:(3,5)";"F:maj";"F:maj"
73.16;74.92;"F:maj";"F:(3,5)";"F:maj";"F:maj"
74.92;77.96;"C:7/G";"C:(3,5,b7)/G";"C:maj";"C:maj/G"
77.96;79.72;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
79.72;82.92;"D:(3,5,b7,b9)/A";"D:(3,5,b7,b9)/A";"D:maj";"D:maj/A"
82.92;83.7;"G:min";"G:(b3,5)";"G:min";"G:min"
83.7;84.56;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
