start;end;shorthand;extended;majmin;majmin_inv
0.46;3.72;"A:min";"A:(b3,5)";"A:min";"A:min"
3.72;6.94;"D:min";"D:(b3,5)";"D:min";"D:min"
6.94;9.56;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
9.56;12.82;"A:min";"A:(b3,5)";"A:min";"A:min"
12.82;15.94;"A:min";"A:(b3,5)";"A:min";"A:min"
15.94;17.12;"D:min";"D:(b3,5)";"D:min";"D:min"
17.12;19.18;"A:min";"A:(b3,5)";"A:min";"A:min"
19.18;21.92;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
21.92;24.9;"A:min";"A:(b3,5)";"A:min";"A:min"
24.9;27.64;"C:maj/E";"C:(3,#5)/E";"C:maj";"C:maj/E"
27.64;32.22;"F:maj";"F:(3,5)";"F:maj";"F:maj"
32.22;35.14;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
35.14;38.12;"C:maj";"C:(3,5)";"C:maj";"C:maj"
38.12;40.04;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
40.04;41.18;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
41.18;43.9;"A:min";"A:(b3,5)";"A:min";"A:min"
43.9;45.76;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
45.76;47.08;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
47.08;52.64;"A:min";"A:(b3,5)";"A:min";"A:min"
52.64;53.56;"D:min";"D:(b3,5)";"D:min";"D:min"
53.56;55.48;"A:min";"A:(b3,5)";"A:min";"A:min"
55.48;58.2;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
58.2;61.24;"A:min";"A:(b3,5)";"A:min";"A:min"
61.24;64.68;"C:maj/E";"C:(3,#5)/E";"C:maj";"C:maj/E"
64.68;68.14;"F:maj";"F:(3,5)";"F:maj";"F:maj"
68.14;71.16;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
71.16;74.4;"C:maj";"C:(3,5)";"C:maj";"C:maj"
74.4;76.52;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
76.52;77.86;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
77.86;81;"A:min";"A:(b3,5)";"A:min";"A:min"
81;82.9;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
82.9;84.18;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
84.18;87.5;"A:min";"A:(b3,5)";"A:min";"A:min"
87.5;90.86;"A:(3,5,b9)";"A:(3,5,b9)";"A:maj";"A:maj"
90.86;94.06;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
94.06;97.94;"E:(3,5,b9)/B";"E:(3,5,b9)/B";"E:maj";"E:maj/B"
97.94;101.5;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
101.5;103.68;"A#:maj/F";"A#:(3,5)/F";"A#:maj";"A#:maj/F"
103.68;104.72;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
104.72;108.3;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
108.3;110.36;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
110.36;111.72;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
111.72;113.98;"A:min";"A:(b3,5)";"A:min";"A:min"
113.98;115.08;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
115.08;117.18;"A#:maj/F";"A#:(3,5)/F";"A#:maj";"A#:maj/F"
117.18;118.32;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
118.32;122.22;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
122.22;124.78;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
124.78;130.6;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
130.6;134.62;"A:min";"A:(b3,5)";"A:min";"A:min"
134.62;136.28;"D:min";"D:(b3,5)";"D:min";"D:min"
136.28;138.68;"A:min";"A:(b3,5)";"A:min";"A:min"
138.68;141.52;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
141.52;146.54;"A:min";"A:(b3,5)";"A:min";"A:min"
