start;end;shorthand;extended;majmin;majmin_inv
0.76;4.26;"G:maj";"G:(3,5)";"G:maj";"G:maj"
4.26;5.94;"B:7/F#";"B:(3,5,b7)/F#";"B:maj";"B:maj/F#"
5.94;6.74;"E:min";"E:(b3,5)";"E:min";"E:min"
6.74;7.56;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
7.56;9.14;"G:maj";"G:(3,5)";"G:maj";"G:maj"
9.14;12.16;"G:maj";"G:(3,5)";"G:maj";"G:maj"
12.16;13.46;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
13.46;15.34;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
15.34;16.84;"E:min";"E:(b3,5)";"E:min";"E:min"
16.84;17.9;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
17.9;18.36;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
18.36;19.46;"G:maj";"G:(3,5)";"G:maj";"G:maj"
19.46;19.98;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
19.98;21.54;"G:maj";"G:(3,5)";"G:maj";"G:maj"
21.54;24.56;"G:maj";"G:(3,5)";"G:maj";"G:maj"
24.56;27.46;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
27.46;27.82;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
27.82;29.34;"E:min";"E:(b3,5)";"E:min";"E:min"
29.34;30.12;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
30.12;30.94;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
30.94;31.76;"G:maj";"G:(3,5)";"G:maj";"G:maj"
31.76;32.66;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
32.66;34.44;"G:maj";"G:(3,5)";"G:maj";"G:maj"
34.44;37.7;"G:min";"G:(b3,5)";"G:min";"G:min"
37.7;40.88;"D:maj";"D:(3,5)";"D:maj";"D:maj"
40.88;42.28;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
42.28;42.52;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
42.52;44.12;"D:maj";"D:(3,5)";"D:maj";"D:maj"
44.12;44.94;"E:min7/D";"E:(b3,5,b7)/D";"E:min";"E:min/D"
44.94;45.74;"D:dim7";"D:(b3,b5,bb7)";"D:min";"D:min"
45.74;47.54;"D:maj";"D:(3,5)";"D:maj";"D:maj"
47.54;49.86;"D:aug";"D:(3,#5)";"D:maj";"D:maj"
49.86;53.08;"G:maj";"G:(3,5)";"G:maj";"G:maj"
53.08;56.12;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
56.12;56.48;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
56.48;58.1;"E:min";"E:(b3,5)";"E:min";"E:min"
58.1;59.18;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
59.18;59.78;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
59.78;60.72;"G:maj";"G:(3,5)";"G:maj";"G:maj"
60.72;61.78;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
61.78;63.64;"E:min";"E:(b3,5)";"E:min";"E:min"
63.64;64.5;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
64.5;65.3;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
65.3;66.26;"G:maj";"G:(3,5)";"G:maj";"G:maj"
66.26;67.2;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
67.2;73.62;"G:maj";"G:(3,5)";"G:maj";"G:maj"
