start;end;shorthand;extended;majmin;majmin_inv
0.3;1.2;"B:min";"B:(b3,5)";"B:min";"B:min"
1.2;2.02;"F#:7/C#";"F#:(3,5,b7)/C#";"F#:maj";"F#:maj/C#"
2.02;2.82;"B:min/D";"B:(b3,5)/D";"B:min";"B:min/D"
2.82;3.64;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
3.64;4.42;"E:min";"E:(b3,5)";"E:min";"E:min"
4.42;5.2;"C#:hdim7";"C#:(b3,b5,b7)";"C#:min";"C#:min"
5.2;6.9;"B:min";"B:(b3,5)";"B:min";"B:min"
6.9;7.64;"C:maj";"C:(3,5)";"C:maj";"C:maj"
7.64;8.44;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
8.44;10.04;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
10.04;10.76;"G:maj";"G:(3,5)";"G:maj";"G:maj"
10.76;11.54;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
11.54;12.38;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
12.38;13.18;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
13.18;16.3;"B:min";"B:(b3,5)";"B:min";"B:min"
16.3;17.06;"B:min";"B:(b3,5)";"B:min";"B:min"
17.06;17.96;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
17.96;19.52;"B:min";"B:(b3,5)";"B:min";"B:min"
19.52;20.26;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
20.26;21;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
21;22.6;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
22.6;24.2;"C#:hdim7/E";"C#:(b3,b5,b7)/E";"C#:min";"C#:min/E"
24.2;25.76;"F#:(3,5,b7,b9)";"F#:(3,5,b7,b9)";"F#:maj";"F#:maj"
25.76;29.14;"B:min";"B:(b3,5)";"B:min";"B:min"
29.14;29.84;"B:min";"B:(b3,5)";"B:min";"B:min"
29.84;30.62;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
30.62;32.08;"B:min";"B:(b3,5)";"B:min";"B:min"
32.08;32.84;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
32.84;33.7;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
33.7;35.14;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
35.14;42.12;"C#:hdim7/E";"C#:(b3,b5,b7)/E";"C#:min";"C#:min/E"
42.12;42.9;"A:(3,5,b7,b9)/G";"A:(3,5,b7,b9)/G";"A:maj";"A:maj/G"
42.9;43.6;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
43.6;43.96;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
43.96;44.4;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
44.4;45.22;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
45.22;45.88;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
45.88;46.64;"D:maj";"D:(3,5)";"D:maj";"D:maj"
46.64;47.48;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
47.48;48.26;"D:maj";"D:(3,5)";"D:maj";"D:maj"
48.26;49.08;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
49.08;49.82;"D:maj";"D:(3,5)";"D:maj";"D:maj"
49.82;50.52;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
50.52;51.26;"D:maj";"D:(3,5)";"D:maj";"D:maj"
51.26;52.1;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
52.1;52.84;"D:maj";"D:(3,5)";"D:maj";"D:maj"
52.84;53.62;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
53.62;54.3;"D:maj";"D:(3,5)";"D:maj";"D:maj"
54.3;55.04;"F#:(3,5,b7,b9)/E";"F#:(3,5,b7,b9)/E";"F#:maj";"F#:maj/E"
55.04;55.74;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
55.74;56.54;"F#:(3,5,b7,b9)/E";"F#:(3,5,b7,b9)/E";"F#:maj";"F#:maj/E"
56.54;58.78;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
58.78;59.7;"B:aug/D#";"B:(3,#5)/D#";"B:maj";"B:maj/D#"
59.7;60.38;"E:maj";"E:(3,5)";"E:maj";"E:maj"
60.38;61.1;"B:aug/D#";"B:(3,#5)/D#";"B:maj";"B:maj/D#"
61.1;61.84;"E:maj";"E:(3,5)";"E:maj";"E:maj"
61.84;62.86;"B:aug/D#";"B:(3,#5)/D#";"B:maj";"B:maj/D#"
62.86;63.46;"E:maj";"E:(3,5)";"E:maj";"E:maj"
63.46;64.18;"B:aug/D#";"B:(3,#5)/D#";"B:maj";"B:maj/D#"
64.18;64.92;"E:maj";"E:(3,5)";"E:maj";"E:maj"
64.92;65.76;"B:aug/D#";"B:(3,#5)/D#";"B:maj";"B:maj/D#"
65.76;66.46;"E:maj";"E:(3,5)";"E:maj";"E:maj"
66.46;67.08;"C:dim7/F#";"C:(b3,b5,bb7)/F#";"C:min";"C:min/F#"
67.08;67.6;"C#:maj/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
67.6;68.66;"B:min/D";"B:(b3,5)/D";"B:min";"B:min/D"
68.66;70.26;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
70.26;70.88;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
70.88;71.6;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
71.6;72.42;"G:maj";"G:(3,5)";"G:maj";"G:maj"
72.42;73.16;"B:min/D";"B:(b3,5)/D";"B:min";"B:min/D"
73.16;73.9;"C#:hdim7/E";"C#:(b3,b5,b7)/E";"C#:min";"C#:min/E"
73.9;74.9;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
74.9;75.6;"B:min";"B:(b3,5)";"B:min";"B:min"
75.6;76.32;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
76.32;77.9;"B:min";"B:(b3,5)";"B:min";"B:min"
77.9;78.6;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
78.6;79.4;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
79.4;81.06;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
81.06;82.38;"C#:hdim7/E";"C#:(b3,b5,b7)/E";"C#:min";"C#:min/E"
82.38;84.02;"F#:(3,5,b7,b9)";"F#:(3,5,b7,b9)";"F#:maj";"F#:maj"
84.02;86.28;"B:min";"B:(b3,5)";"B:min";"B:min"
86.28;87.26;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
87.26;87.94;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
87.94;88.92;"B:maj/F#";"B:(3,5)/F#";"B:maj";"B:maj/F#"
88.92;89.58;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
89.58;90.52;"B:maj/F#";"B:(3,5)/F#";"B:maj";"B:maj/F#"
90.52;91.12;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
91.12;91.62;"B:maj/F#";"B:(3,5)/F#";"B:maj";"B:maj/F#"
91.62;92.66;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
92.66;93.46;"B:maj/F#";"B:(3,5)/F#";"B:maj";"B:maj/F#"
93.46;94.96;"E:min";"E:(b3,5)";"E:min";"E:min"
94.96;95.68;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
95.68;96.56;"C#:hdim7/G";"C#:(b3,b5,b7)/G";"C#:min";"C#:min/G"
96.56;97.76;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
97.76;99.72;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
99.72;102.7;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
102.7;103.4;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
103.4;104.38;"B:maj/F#";"B:(3,5)/F#";"B:maj";"B:maj/F#"
104.38;105.2;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
105.2;105.94;"B:maj/F#";"B:(3,5)/F#";"B:maj";"B:maj/F#"
105.94;106.66;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
106.66;107.36;"B:maj/F#";"B:(3,5)/F#";"B:maj";"B:maj/F#"
107.36;108.04;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
108.04;108.98;"B:maj/F#";"B:(3,5)/F#";"B:maj";"B:maj/F#"
108.98;109.74;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
109.74;110.7;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
110.7;112.54;"F:dim7";"F:(b3,b5,bb7)";"F:min";"F:min"
112.54;113.74;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
113.74;116.04;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
116.04;117.08;"B:min";"B:(b3,5)";"B:min";"B:min"
117.08;117.9;"F#:7/C#";"F#:(3,5,b7)/C#";"F#:maj";"F#:maj/C#"
117.9;118.68;"B:min/D";"B:(b3,5)/D";"B:min";"B:min/D"
118.68;119.46;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
119.46;120.26;"E:min";"E:(b3,5)";"E:min";"E:min"
120.26;121.1;"C#:hdim7";"C#:(b3,b5,b7)";"C#:min";"C#:min"
121.1;122.72;"B:min";"B:(b3,5)";"B:min";"B:min"
