start;end;shorthand;extended;majmin;majmin_inv
0.34;6.98;"F:maj";"F:(3,5)";"F:maj";"F:maj"
6.98;14.48;"C:maj";"C:(3,5)";"C:maj";"C:maj"
14.48;17.94;"F:maj";"F:(3,5)";"F:maj";"F:maj"
17.94;21.08;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
21.08;22.82;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
22.82;23.72;"D:(3,5,b7,b9)/A#";"D:(3,5,b7,b9)/A#";"D:maj";"D:maj/A#"
23.72;24.76;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
24.76;26.5;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
26.5;28.4;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
28.4;30.66;"D:min";"D:(b3,5)";"D:min";"D:min"
30.66;32.8;"A:maj";"A:(3,5)";"A:maj";"A:maj"
32.8;36.64;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
36.64;40.36;"F:maj";"F:(3,5)";"F:maj";"F:maj"
40.36;42.94;"C:maj";"C:(3,5)";"C:maj";"C:maj"
42.94;43.94;"C:min";"C:(b3,5)";"C:min";"C:min"
43.94;45.56;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
45.56;47.34;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
47.34;50.68;"G:min";"G:(b3,5)";"G:min";"G:min"
50.68;52.38;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
52.38;55.84;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
55.84;57.6;"C:maj";"C:(3,5)";"C:maj";"C:maj"
57.6;58.4;"F:7/D#";"F:(3,5,b7)/D#";"F:maj";"F:maj/D#"
58.4;59.5;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
59.5;60.72;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
60.72;61.68;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
61.68;65.04;"F:maj";"F:(3,5)";"F:maj";"F:maj"
65.04;68.12;"F:maj";"F:(3,5)";"F:maj";"F:maj"
68.12;70.98;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
70.98;72.72;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
72.72;73.56;"D:(3,5,b7,b9)/A#";"D:(3,5,b7,b9)/A#";"D:maj";"D:maj/A#"
73.56;74.52;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
74.52;76.16;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
76.16;78.16;"C:maj";"C:(3,5)";"C:maj";"C:maj"
78.16;83.2;"F:maj";"F:(3,5)";"F:maj";"F:maj"
83.2;84.02;"C:maj";"C:(3,5)";"C:maj";"C:maj"
84.02;85.02;"C:min";"C:(b3,5)";"C:min";"C:min"
85.02;86.48;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
86.48;88.18;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
88.18;91.48;"G:min";"G:(b3,5)";"G:min";"G:min"
91.48;93.98;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
93.98;94.92;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
94.92;98.72;"C:maj";"C:(3,5)";"C:maj";"C:maj"
98.72;99.56;"F:7/D#";"F:(3,5,b7)/D#";"F:maj";"F:maj/D#"
99.56;100.7;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
