start;end;shorthand;extended;majmin;majmin_inv
0.74;1.92;"G:min";"G:(b3,5)";"G:min";"G:min"
1.92;2.64;"D:(b9)";"D:(b9)";"D:maj";"D:maj"
2.64;3.48;"G:min";"G:(b3,5)";"G:min";"G:min"
3.48;4.2;"D:(b9)";"D:(b9)";"D:maj";"D:maj"
4.2;5.02;"D:min7";"D:(b3,5,b7)";"D:min";"D:min"
5.02;12.16;"G:min";"G:(b3,5)";"G:min";"G:min"
12.16;13.76;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
13.76;16.02;"G:min";"G:(b3,5)";"G:min";"G:min"
16.02;16.32;"A:7/C#";"A:(3,5,b7)/C#";"A:maj";"A:maj/C#"
16.32;19.28;"D:maj";"D:(3,5)";"D:maj";"D:maj"
19.28;20.86;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
20.86;21.68;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
21.68;22.58;"A:dim/A#";"A:(b3,b5)/A#";"A:min";"A:min/A#"
22.58;24.16;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
24.16;25.06;"G:min7";"G:(b3,5,b7)";"G:min";"G:min"
25.06;25.56;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
25.56;25.84;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
25.84;27.42;"D:min";"D:(b3,5)";"D:min";"D:min"
27.42;28.32;"E:dim/G";"E:(b3,b5)/G";"E:min";"E:min/G"
28.32;29.32;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
29.32;30;"E:dim/G";"E:(b3,b5)/G";"E:min";"E:min/G"
30;30.66;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
30.66;31.48;"F#:dim/A";"F#:(b3,b5)/A";"F#:min";"F#:min/A"
31.48;32.32;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
32.32;33.22;"F#:dim/A";"F#:(b3,b5)/A";"F#:min";"F#:min/A"
33.22;34.1;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
34.1;34.94;"G:(3,5,b7,b9)/B";"G:(3,5,b7,b9)/B";"G:maj";"G:maj/B"
34.94;35.78;"C:min";"C:(b3,5)";"C:min";"C:min"
35.78;36.64;"C:(3,5,b7,b9)/E";"C:(3,5,b7,b9)/E";"C:maj";"C:maj/E"
36.64;37.48;"F:min";"F:(b3,5)";"F:min";"F:min"
37.48;39.7;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
39.7;40;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
40;40.44;"C:min";"C:(b3,5)";"C:min";"C:min"
40.44;45.84;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
45.84;46.66;"G:min";"G:(b3,5)";"G:min";"G:min"
46.66;48.46;"D:maj";"D:(3,5)";"D:maj";"D:maj"
48.46;52.76;"G:min";"G:(b3,5)";"G:min";"G:min"
52.76;53.64;"A:7/C#";"A:(3,5,b7)/C#";"A:maj";"A:maj/C#"
53.64;57.04;"D:maj";"D:(3,5)";"D:maj";"D:maj"
57.04;58.68;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
58.68;59.52;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
59.52;60.36;"A#:(3,5,b7,b9)";"A#:(3,5,b7,b9)";"A#:maj";"A#:maj"
60.36;61.26;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
61.26;62.2;"D#:(3,5,#6)";"D#:(3,5,#6)";"D#:maj";"D#:maj"
62.2;63.04;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
63.04;63.84;"C:maj";"C:(3,5)";"C:maj";"C:maj"
63.84;64.4;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
64.4;64.7;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
64.7;65.24;"G:maj";"G:(3,5)";"G:maj";"G:maj"
