chord_str,chord_cnt,chord_freq,composite
G:maj,834,0.06192916016930274,False
C:maj,692,0.05138486671122002,False
F:maj,657,0.048785921140565826,False
D:maj,560,0.04158312913046707,False
A:maj,489,0.03631098240142571,False
A:min,377,0.027994356575332294,False
Eb:maj,373,0.027697334224400388,False
Bb:maj,322,0.023910299250018564,False
A:min7,313,0.023241998960421773,False
E:min7,300,0.022276676319893073,False
N,263,0.019529219573772925,False
D:min7,240,0.017821341055914458,False
B:min,229,0.017004529590851712,False
G:min7,221,0.016410484888987897,False
E:maj,215,0.015964951362590036,False
B:min7,203,0.015073884309794313,False
Ab:maj,191,0.01418281725699859,False
E:min,191,0.01418281725699859,False
B:maj,175,0.012994727853270958,False
F#:min7,168,0.01247493873914012,False
F:min,167,0.012400683151407143,False
C:min,164,0.012177916388208213,False
Db:maj,162,0.01202940521274226,False
D:min,160,0.011880894037276305,False
F:maj7,157,0.011658127274077374,False
G:min,141,0.010470037870349743,False
F:min7,135,0.010024504343951883,False
C:min7,135,0.010024504343951883,False
G:7,131,0.009727481993019975,False
G:maj/3,125,0.009281948466622114,False
C:maj/3,123,0.00913343729115616,False
E:7,107,0.007945347887428528,False
C:maj7,107,0.007945347887428528,False
Ab:maj7,104,0.007722581124229598,False
Bb:maj7,100,0.00742555877329769,False
C#:min,99,0.007351303185564714,False
D:7,95,0.007054280834632806,False
A:7,93,0.006905769659166852,False
C:7,89,0.006608747308234944,False
G:maj7,87,0.0064602361327689905,False
D:maj/3,84,0.00623746936957006,False
F:maj/3,83,0.006163213781837084,False
F#:min,78,0.0057919358431721985,False
E:maj/3,71,0.00527214672904136,False
C#:min7,70,0.005197891141308384,False
Bb:min7,70,0.005197891141308384,False
C:maj/5,68,0.00504937996584243,False
D:maj7,68,0.00504937996584243,False
Gb:maj,67,0.004975124378109453,False
F#:7,60,0.0044553352639786145,False
D:maj/5,54,0.004009801737580753,False
Eb:maj7,53,0.003935546149847776,False
Bb:min,51,0.003787034974381822,False
G:maj6,50,0.003712779386648845,False
Bb:maj6,50,0.003712779386648845,False
A:maj/3,50,0.003712779386648845,False
F#:maj,50,0.003712779386648845,False
G:sus4(b7),50,0.003712779386648845,False
G:sus4,47,0.0034900126234499148,False
F:maj/5,46,0.003415757035716938,False
Bb:maj/3,44,0.003267245860250984,False
Bb:maj/2,44,0.003267245860250984,False
Bb:maj/5,43,0.003192990272518007,False
Eb:7,40,0.002970223509319076,False
Eb:maj6,38,0.0028217123338531223,False
G#:min,38,0.0028217123338531223,False
E:maj/5,36,0.0026732011583871684,False
A:maj7,36,0.0026732011583871684,False
G:maj/5,34,0.002524689982921215,False
F:maj6,33,0.002450434395188238,False
F#:sus4(b7),33,0.002450434395188238,False
Db:maj7,31,0.002301923219722284,False
C:sus4(b7),31,0.002301923219722284,False
Gb:7,31,0.002301923219722284,False
Db:maj6,30,0.0022276676319893073,False
