Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	1	3.0	0.5	0.33	['C3', 'G3', 'C4', 'G4']
0.33	1	3.33	0.0625	0.33	['B-2', 'G3', 'C4', 'G4']
0.67	1	3.67	0.0625	0.33	['C3', 'G3', 'C4', 'G4']
1.0	1	4.0	0.25	0.33	['A2', 'F3', 'C4', 'F4']
1.33	1	4.33	0.0625	0.33	['C3', 'F3', 'C4', 'F4']
1.67	1	4.67	0.0625	0.08	['G#2', 'F3', 'C4', 'F4']
1.75	1	4.75	0.0625	0.25	['G#2', 'E3', 'C4', 'E4']
2.0	2	1.0	1.0	0.33	['C3', 'E3', 'C4', 'E4']
2.33	2	1.33	0.0625	0.33	['G#2', 'E3', 'C4', 'E4']
2.67	2	1.67	0.0625	0.33	['C3', 'E3', 'C4', 'E4']
3.0	2	2.0	0.25	0.33	['A2', 'F3', 'C4', 'F4']
3.33	2	2.33	0.0625	0.33	['C3', 'F3', 'C4', 'F4']
3.67	2	2.67	0.0625	0.33	['A2', 'F3', 'C4', 'F4']
4.0	2	3.0	0.5	0.33	['C3', 'A3', 'C4', 'F4', 'A4']
4.33	2	3.33	0.0625	0.33	['F2', 'A3', 'C4', 'F4', 'A4']
4.67	2	3.67	0.0625	0.33	['C3', 'A3', 'C4', 'F4', 'A4']
5.0	2	4.0	0.25	0.33	['F2', 'D4', 'F4', 'A-4', 'B4']
5.33	2	4.33	0.0625	0.33	['C3', 'D4', 'F4', 'A-4', 'B4']
5.67	2	4.67	0.0625	0.33	['F2', 'D4', 'F4', 'A-4', 'B4']
6.0	3	1.0	1.0	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
6.33	3	1.33	0.0625	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
6.67	3	1.67	0.0625	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
7.0	3	2.0	0.25	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
7.33	3	2.33	0.0625	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
7.67	3	2.67	0.0625	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
8.0	3	3.0	0.5	0.33	['C3', 'G3', 'C4', 'E4']
8.33	3	3.33	0.0625	0.33	['B-2', 'G3', 'C4', 'E4']
8.67	3	3.67	0.0625	0.33	['C3', 'G3', 'C4', 'E4']
9.0	3	4.0	0.25	0.33	['A2', 'F3', 'C4', 'F4']
9.33	3	4.33	0.0625	0.33	['C3', 'F3', 'C4', 'F4']
9.67	3	4.67	0.0625	0.08	['G#2', 'F3', 'C4', 'F4']
9.75	3	4.75	0.0625	0.25	['G#2', 'E3', 'C4', 'E4']
10.0	4	1.0	1.0	0.33	['C3', 'E3', 'C4', 'E4']
10.33	4	1.33	0.0625	0.33	['G#2', 'E3', 'C4', 'E4']
10.67	4	1.67	0.0625	0.33	['C3', 'E3', 'C4', 'E4']
11.0	4	2.0	0.25	0.33	['A2', 'F3', 'C4', 'F4']
11.33	4	2.33	0.0625	0.33	['C3', 'F3', 'C4', 'F4']
11.67	4	2.67	0.0625	0.33	['A2', 'F3', 'C4', 'F4']
12.0	4	3.0	0.5	0.33	['C3', 'A3', 'C4', 'F4', 'A4']
12.33	4	3.33	0.0625	0.33	['F2', 'A3', 'C4', 'F4', 'A4']
12.67	4	3.67	0.0625	0.33	['C3', 'A3', 'C4', 'F4', 'A4']
13.0	4	4.0	0.25	0.33	['F2', 'D4', 'F4', 'A-4', 'B4']
13.33	4	4.33	0.0625	0.33	['C3', 'D4', 'F4', 'A-4', 'B4']
13.67	4	4.67	0.0625	0.33	['F2', 'D4', 'F4', 'A-4', 'B4']
14.0	5	1.0	1.0	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
14.33	5	1.33	0.0625	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
14.67	5	1.67	0.0625	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
15.0	5	2.0	0.25	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
15.33	5	2.33	0.0625	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
15.67	5	2.67	0.0625	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
16.0	5	3.0	0.5	0.33	['F2', 'C4', 'E4', 'G4', 'C5']
16.33	5	3.33	0.0625	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
16.67	5	3.67	0.0625	0.33	['F2', 'C4', 'E4', 'G4', 'C5']
17.0	5	4.0	0.25	0.33	['C3', 'D4', 'F4', 'A-4', 'B4']
17.33	5	4.33	0.0625	0.33	['F2', 'D4', 'F4', 'A-4', 'B4']
17.67	5	4.67	0.0625	0.33	['C3', 'D4', 'F4', 'A-4', 'B4']
18.0	6	1.0	1.0	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
18.33	6	1.33	0.0625	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
18.67	6	1.67	0.0625	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
19.0	6	2.0	0.25	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
19.33	6	2.33	0.0625	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
19.67	6	2.67	0.0625	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
20.0	6	3.0	0.5	0.33	['F2']
20.33	6	3.33	0.0625	0.33	['C3']
20.67	6	3.67	0.0625	0.33	['F2']
21.0	6	4.0	0.25	0.33	['C3', 'D4', 'F4', 'A-4', 'B4']
21.33	6	4.33	0.0625	0.33	['F2', 'D4', 'F4', 'A-4', 'B4']
21.67	6	4.67	0.0625	0.33	['C3', 'D4', 'F4', 'A-4', 'B4']
22.0	7	1.0	1.0	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
22.33	7	1.33	0.0625	0.33	['C3', 'C4', 'E4', 'G4', 'C5']
22.67	7	1.67	0.0625	0.33	['C2', 'C4', 'E4', 'G4', 'C5']
23.0	7	2.0	0.25	0.33	['C3']
23.33	7	2.33	0.0625	0.33	['C2']
23.67	7	2.67	0.0625	0.33	['C3']
24.0	7	3.0	0.5	0.33	['C2', 'E3', 'G3', 'C4', 'E4']
24.33	7	3.33	0.0625	0.33	['G2', 'E3', 'G3', 'C4', 'E4']
24.67	7	3.67	0.0625	0.33	['C2', 'E3', 'G3', 'C4', 'E4']
25.0	7	4.0	0.25	0.33	['G2']
25.33	7	4.33	0.0625	0.33	['C2']
25.67	7	4.67	0.0625	0.33	['G2']
26.0	8	1.0	1.0	0.33	['C2', 'E3', 'G3', 'C4', 'E4']
26.33	8	1.33	0.0625	0.33	['G2', 'E3', 'G3', 'C4', 'E4']
26.67	8	1.67	0.0625	0.33	['C2', 'E3', 'G3', 'C4', 'E4']
27.0	8	2.0	0.25	0.33	['G2', 'E3', 'G3', 'C4', 'E4']
27.33	8	2.33	0.0625	0.33	['C2', 'E3', 'G3', 'C4', 'E4']
27.67	8	2.67	0.0625	0.33	['G2', 'E3', 'G3', 'C4', 'E4']
28.0	8	3.0	0.5	0.33	['C2', 'E3', 'G3', 'C4', 'E4']
28.33	8	3.33	0.0625	0.33	['G2', 'E3', 'G3', 'C4', 'E4']
28.67	8	3.67	0.0625	0.33	['C2', 'E3', 'G3', 'C4', 'E4']
29.0	8	4.0	0.25	0.33	['G2', 'E3', 'G3', 'C4', 'E4']
29.33	8	4.33	0.0625	0.33	['C2', 'E3', 'G3', 'C4', 'E4']
29.67	8	4.67	0.0625	0.33	['G2', 'E3', 'G3', 'C4', 'E4']
30.0	9	1.0	1.0	0.33	['C2', 'E3', 'C4']
30.33	9	1.33	0.0625	0.33	['C2', 'G3', 'C4']
30.67	9	1.67	0.0625	0.33	['C2', 'C4']
31.0	9	2.0	0.25	0.33	['C2', 'E3', 'C4']
31.33	9	2.33	0.0625	0.17	['C2', 'G3', 'C4']
31.5	9	2.5	0.125	0.17	['C2', 'G3', 'C4']
31.67	9	2.67	0.0625	0.33	['C2', 'C4']
32.0	9	3.0	0.5	0.33	['C3', 'E3', 'E4']
32.33	9	3.33	0.0625	0.33	['C3', 'G3', 'E4']
32.67	9	3.67	0.0625	0.33	['C3', 'C4', 'E4']
33.0	9	4.0	0.25	0.33	['C3', 'E3', 'E4']
33.33	9	4.33	0.0625	0.17	['C3', 'G3', 'E4']
33.5	9	4.5	0.125	0.17	['C3', 'G3', 'E4']
33.67	9	4.67	0.0625	0.33	['C3', 'C4', 'E4']
34.0	10	1.0	1.0	0.33	['B-1', 'B-2', 'G3', 'E4']
34.33	10	1.33	0.0625	0.17	['B-1', 'B-2', 'C4', 'E4']
34.5	10	1.5	0.125	0.17	['B-1', 'B-2', 'C4', 'E4']
34.67	10	1.67	0.0625	0.33	['B-1', 'B-2', 'E4']
35.0	10	2.0	0.25	0.33	['B-1', 'B-2', 'G3', 'G4']
35.33	10	2.33	0.0625	0.33	['B-1', 'B-2', 'C4', 'G4']
35.67	10	2.67	0.0625	0.08	['B-1', 'B-2', 'E4', 'G4']
35.75	10	2.75	0.0625	0.25	['B-1', 'B-2', 'E4', 'F4']
36.0	10	3.0	0.5	0.33	['B-1', 'B-2', 'G3', 'F4']
36.33	10	3.33	0.0625	0.33	['B-1', 'B-2', 'C4', 'F4']
36.67	10	3.67	0.0625	0.33	['B-1', 'B-2', 'E4', 'F4']
37.0	10	4.0	0.25	0.33	['B-1', 'B-2', 'G3', 'E4']
37.33	10	4.33	0.0625	0.33	['B-1', 'B-2', 'C4', 'E4']
37.67	10	4.67	0.0625	0.33	['B-1', 'B-2', 'E4']
38.0	11	1.0	1.0	0.33	['A1', 'A2', 'F3', 'F4']
38.33	11	1.33	0.0625	0.33	['A1', 'A2', 'C4', 'F4']
38.67	11	1.67	0.0625	0.33	['A1', 'A2', 'F4']
39.0	11	2.0	0.25	0.33	['A1', 'A2', 'F3', 'F4']
39.33	11	2.33	0.0625	0.17	['A1', 'A2', 'C4', 'F4']
39.5	11	2.5	0.125	0.17	['A1', 'A2', 'C4', 'F4']
39.67	11	2.67	0.0625	0.33	['A1', 'A2', 'F4']
40.0	11	3.0	0.5	0.33	['G1', 'G2', 'G3', 'E4']
40.33	11	3.33	0.0625	0.33	['G1', 'G2', 'C4', 'E4']
40.67	11	3.67	0.0625	0.33	['G1', 'G2', 'E4']
41.0	11	4.0	0.25	0.33	['G1', 'G2', 'G3']
41.33	11	4.33	0.0625	0.17	['G1', 'G2', 'C4']
41.5	11	4.5	0.125	0.17	['G1', 'G2', 'C4', 'E4']
41.67	11	4.67	0.0625	0.33	['G1', 'G2', 'E4']
42.0	12	1.0	1.0	0.33	['F#1', 'F#2', 'A3', 'E4']
42.33	12	1.33	0.0625	0.17	['F#1', 'F#2', 'C4', 'E4']
42.5	12	1.5	0.125	0.17	['F#1', 'F#2', 'C4', 'E4']
42.67	12	1.67	0.0625	0.33	['F#1', 'F#2', 'E4']
43.0	12	2.0	0.25	0.33	['F#1', 'F#2', 'A3', 'D4']
